Keyword,homelight.com,zillow.com,realtor.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),zillow.com (pages),realtor.com (pages)
keller williams,0,0,47,165000,84,0.59,0.12,82200000,navigational,,,https://www.realtor.com/realestateagency/56c8e1737e54f7010022fabb
land for sale,0,11,12,165000,79,0.29,0.47,74,"navigational, transactional",,https://www.zillow.com/houston-tx/land/,https://www.realtor.com/realestateandhomes-search/Los-Angeles_CA/type-land
lauren german,0,0,96,165000,66,0.00,0,103000000,"informational, transactional",,,https://www.realtor.com/news/celebrity-real-estate/lauren-german-valley-village/
lisa emery,0,75,45,165000,47,0.00,0,6080000,"informational, transactional",,https://www.zillow.com/profile/Lisa%20K%20Emery,https://www.realtor.com/realestateagents/56d6cac48a13600100d7bb44
malibu,0,55,29,165000,92,2.34,0.36,217000000,informational,,https://www.zillow.com/malibu-ca/,https://www.realtor.com/realestateandhomes-search/Malibu_CA
movoto,0,30,13,165000,73,0.36,0.15,65,navigational,,https://www.zillow.com/las-vegas-nv-89121/,https://www.realtor.com/realestateagency/623b6ed8930c1e9b5cdf4ae0
naomi watts,0,0,61,165000,75,0.00,0,31100000,"informational, transactional",,,https://www.realtor.com/realestateagents/56cc1c10bb954c01006d7b0e
orileys,0,32,10,165000,47,0.28,0.18,59,navigational,,https://www.zillow.com/homedetails/1702-Orileys-Run-Winder-GA-30680/97957502_zpid/,https://www.realtor.com/realestateandhomes-detail/1709-Orileys-Run_Winder_GA_30680_M56007-05079
penske truck rental,0,70,0,165000,100,2.67,0.1,64,navigational,,https://www.zillow.com/rental-manager/,
portland maine,0,0,60,165000,85,0.62,0.04,232000000,informational,,,https://www.realtor.com/realestateandhomes-search/Portland_ME
san bernardino,0,0,76,165000,100,0.75,0.01,125000000,informational,,,https://www.realtor.com/realestateandhomes-search/San-Bernardino_CA
santa monica,0,0,66,165000,97,0.76,0.01,283000000,informational,,,https://www.realtor.com/realestateandhomes-search/Santa-Monica_CA
seaworld san antonio,0,80,0,165000,85,0.62,0.14,4200000,navigational,,https://www.zillow.com/san-antonio-tx/sea-world_att/,
south padre island,0,0,53,165000,75,0.63,0.11,19600000,"informational, navigational",,,https://www.realtor.com/realestateandhomes-search/South-Padre-Island_TX
spokane weather,0,56,0,165000,79,0.29,0,88,informational,,https://www.zillow.com/spokane-wa/,
st augustine,0,47,93,165000,96,0.56,0.06,164000000,informational,,https://www.zillow.com/saint-augustine-fl/,https://www.realtor.com/realestateandhomes-search/St.-Augustine_FL
vegas,0,0,75,165000,100,1.26,0.13,1640000000,informational,,,https://www.realtor.com/realestateandhomes-search/Las-Vegas_NV
vportal,0,0,86,165000,53,24.79,0,196000,informational,,,https://www.realtor.com/realestateandhomes-detail/S-Limestone-Rd-Unit-All_Portal_AZ_85632_M96196-98315
www.aol.com,0,45,66,165000,100,0.20,0,264000000,navigational,,https://www.zillow.com/,https://www.realtor.com/
20843/24,0,3,2,135000,17,0.00,0,497,informational,,https://www.zillow.com/homedetails/20843-Waalew-Rd-SPC-24-Apple-Valley-CA-92307/2139831671_zpid/,https://www.realtor.com/realestateandhomes-detail/20843-Waalew-Rd-Spc-24_Apple-Valley_CA_92307_M11723-62233
90210,0,41,46,135000,80,2.11,0.01,33000000,"informational, transactional",,https://www.zillow.com/beverly-hills-ca-90210/,https://www.realtor.com/realestateandhomes-search/90210
anaheim,0,0,79,135000,95,1.14,0.01,175000000,informational,,,https://www.realtor.com/realestateandhomes-search/Anaheim_CA
auburn university,0,47,0,135000,96,2.06,0.01,75,navigational,,https://www.zillow.com/auburn-al/,
bakersfield,0,0,61,135000,92,0.76,0,133000000,informational,,,https://www.realtor.com/realestateandhomes-search/Bakersfield_CA
beverly hills,0,19,12,135000,89,0.67,0.01,288000000,informational,,https://www.zillow.com/beverly-hills-ca/,https://www.realtor.com/realestateandhomes-search/Beverly-Hills_CA
boca raton,0,0,18,135000,77,0.75,0.01,141000000,informational,,,https://www.realtor.com/realestateandhomes-search/Boca-Raton_FL
boise idaho,0,7,85,135000,84,1.03,0.01,87200000,informational,,https://www.zillow.com/boise-id/,https://www.realtor.com/realestateandhomes-search/Boise_ID
breckenridge,0,0,67,135000,85,1.12,0.02,33900000,informational,,,https://www.realtor.com/realestateandhomes-search/Breckenridge_CO
brian kelly,0,0,80,135000,71,2.29,0.01,199000000,informational,,,https://www.realtor.com/news/celebrity-real-estate/brian-kelly-buys-baton-rouge-mansion/
bright mls,0,57,87,135000,64,1.83,0,95,"informational, navigational",,https://www.zillow.com/z/info/mls-disclaimers/,https://www.realtor.com/realestateandhomes-detail/Creek-Rd_Frenchtown_NJ_08825_M98692-14911
carol sutton,0,0,51,135000,67,0.00,0,8080000,informational,,,https://www.realtor.com/realestateagents/56d6a98a8a13600100d79e48
charlotte nc,0,9,6,135000,97,0.66,0.01,516000000,informational,,https://www.zillow.com/charlotte-nc/,https://www.realtor.com/realestateandhomes-search/Charlotte_NC
chat ave,0,27,14,135000,92,0.00,0,268000000,navigational,,https://www.zillow.com/homedetails/15460-Chat-Ave-Cole-Camp-MO-65325/194689911_zpid/,https://www.realtor.com/realestateandhomes-detail/15221-Chat-Ave-15228_Cole-Camp_MO_65325_M75671-01408
clearwater beach,0,79,83,135000,63,0.73,0.07,62000000,"informational, transactional",,https://www.zillow.com/clearwater-fl/,https://www.realtor.com/realestateandhomes-search/Clearwater-Beach_FL
cocoa beach,0,0,81,135000,76,0.63,0.06,67900000,informational,,,https://www.realtor.com/realestateandhomes-search/Cocoa-Beach_FL
coldwater creek,0,0,43,135000,67,0.76,0.22,12200000,navigational,,,https://www.realtor.com/realestateandhomes-search/Coldwater-Creek_Arlington_TX/overview
colton underwood,0,0,71,135000,77,0.00,0,4010000,"informational, transactional",,,https://www.realtor.com/news/celebrity-real-estate/colton-underwood-selling-colorado-home/
craigslist eugene,0,25,0,135000,42,0.00,0,75,navigational,,https://www.zillow.com/eugene-or/fsbo/,
craigslist indianapolis,0,35,0,135000,50,1.08,0,81,navigational,,https://www.zillow.com/indianapolis-in/fsbo/,
craigslist long island,0,41,0,135000,68,0.96,0,55,"navigational, transactional",,https://www.zillow.com/nassau-county-ny/fsbo/,
craigslist oc,0,21,0,135000,58,0.00,0,4420000,navigational,,https://www.zillow.com/orange-county-ca/rent-houses/,
craigslist okc,0,34,0,135000,55,0.90,0,68,navigational,,https://www.zillow.com/oklahoma-city-ok/fsbo/,
craigslist tulsa,0,33,0,135000,32,0.92,0,88,navigational,,https://www.zillow.com/tulsa-ok/fsbo/,
david mclaughlin,0,79,34,135000,29,0.00,0,24600000,informational,,https://www.zillow.com/lender-profile/davidmclaughlin59/,https://www.realtor.com/realestateagents/56b2e42489a68901006c9fa9
denver colorado,0,11,15,135000,100,0.70,0.01,797000000,informational,,https://www.zillow.com/denver-co/,https://www.realtor.com/realestateandhomes-search/Denver_CO
dr horton,0,35,46,135000,86,0.83,0.03,87,navigational,,https://www.zillow.com/community/timberleaf/28972713_plid/,https://www.realtor.com/realestateandhomes-detail/5573-Zeeland-Ln_Indian-Land_SC_29707_M95391-94640
flagstaff weather,0,0,50,135000,76,0.13,0,51100000,"informational, transactional",,,https://www.realtor.com/realestateandhomes-search/Flagstaff_AZ
fort myers,0,24,32,135000,86,0.76,0.02,137000000,informational,,https://www.zillow.com/fort-myers-fl/,https://www.realtor.com/realestateandhomes-search/Fort-Myers_FL
fort worth,0,73,94,135000,100,0.41,0.01,710000000,informational,,https://www.zillow.com/fort-worth-tx/,https://www.realtor.com/realestateandhomes-search/Fort-Worth_TX
furniture row,0,0,59,135000,74,1.18,0.3,91,navigational,,,https://www.realtor.com/advice/home-improvement/furniture-stores-money-saving-tricks/
garden of the gods,0,0,75,135000,81,0.54,0.01,102000000,navigational,,,https://www.realtor.com/realestateandhomes-search/Garden-of-the-Gods_Colorado-Springs_CO/overview
gatlinburg tn,0,47,44,135000,88,0.65,0.09,9760000,"informational, navigational",,https://www.zillow.com/gatlinburg-tn/,https://www.realtor.com/realestateandhomes-search/Gatlinburg_TN
heather rae young,0,0,61,135000,66,0.00,0,96,"informational, transactional",,,https://www.realtor.com/news/trends/surprising-facts-about-heather-rae-young-fiancee-of-tarek-el-moussa/
holister,0,0,92,135000,95,4.61,1,61300000,navigational,,,https://www.realtor.com/realestateandhomes-search/Hollister_CA/show-recently-sold
home appliance warranty choice home warranty,0,0,61,135000,78,13.85,0.03,25700000,"informational, transactional",,,https://www.realtor.com/advice/buy/what-is-a-home-warranty/
house for rent,0,1,4,135000,99,0.50,0.38,62,informational,,https://www.zillow.com/homes/for_rent/,https://www.realtor.com/rentals
housing market crash,0,95,67,135000,60,1.19,0.02,639000000,informational,,https://www.zillow.com/research/zhpe-q2-2022-not-a-bubble-31093/,https://www.realtor.com/news/trends/recession-will-housing-market-survive/
houston texas,0,6,10,135000,100,0.52,0.02,1080000000,informational,,https://www.zillow.com/houston-tx/,https://www.realtor.com/realestateandhomes-search/Houston_TX
how to get rid of fruit flies,0,0,38,135000,71,0.71,1,0,informational,,,https://www.realtor.com/advice/home-improvement/how-to-get-rid-of-fruit-flies/
humble,0,0,53,135000,93,0.01,0,366000000,informational,,,https://www.realtor.com/realestateandhomes-search/Humble_TX
invitation homes,0,0,55,135000,87,0.21,0.14,101000000,navigational,,,https://www.realtor.com/realestateagency/589e3775cb0a7c0011daad6e
jamie bell,0,0,77,135000,57,0.00,0,74300000,informational,,,https://www.realtor.com/news/celebrity-real-estate/kate-mara-jamie-bell-selling-los-feliz-home/
jennifer landon,0,0,18,135000,62,0.00,0,11800000,"informational, transactional",,,https://www.realtor.com/realestateagents/56cf8ec10fa4170100780447
kayleigh mcenany,0,0,82,135000,78,0.46,0,1680000,"informational, transactional",,,https://www.realtor.com/news/celebrity-real-estate/kayleigh-mcenany-selling-tampa-home/
kendra wilkinson,0,0,56,135000,76,0.00,0,8240000,informational,,,https://www.realtor.com/news/celebrity-real-estate/exclusive-kendra-wilkinson-talks-about-her-new-show/
khalil mack,0,0,82,135000,80,1.35,0,3370000,informational,,,https://www.realtor.com/news/celebrity-real-estate/chicago-bears-star-khalil-mack-selling-san-ramon-ca-home/
la angels,0,0,75,135000,97,0.70,0.02,480000000,informational,,,https://www.realtor.com/news/celebrity-real-estate/los-angeles-angels-pitcher-julio-teheran-renting-in-anaheim-hills/
laguna beach,0,0,86,135000,87,0.70,0.02,122000000,"informational, navigational",,,https://www.realtor.com/realestateandhomes-search/Laguna-Beach_CA
lakeside collection,0,56,0,135000,75,0.05,0.9,75700000,navigational,,https://www.zillow.com/community/green-gables-townhomes-lakeside-collection/2069952487_zpid/,
lipstick alley,0,59,0,135000,55,2.65,0,72,navigational,,https://www.zillow.com/calabasas-ca/,
mackenzie davis,0,0,54,135000,58,0.00,0,30900000,"informational, transactional",,,https://www.realtor.com/realestateagents/5b5385e7b6fde600115b73e4
madison ivy,0,74,51,135000,56,0.00,0,66100000,informational,,https://www.zillow.com/homedetails/1426-Madison-Ivy-Cir-Apopka-FL-32712/71064443_zpid/,https://www.realtor.com/realestateandhomes-detail/1449-Madison-Ivy-Cir_Apopka_FL_32712_M67924-38066
marco island,0,0,35,135000,75,0.61,0.08,140000000,informational,,,https://www.realtor.com/realestateandhomes-search/Marco-Island_FL
mario lopez,0,0,90,135000,81,40.00,0,63300000,informational,,,https://www.realtor.com/news/celebrity-real-estate/mario-lopez-selling-spanish-style-estate-in-glendale/
mayfield ky,0,78,92,135000,50,0.48,0.01,5120000,informational,,https://www.zillow.com/mayfield-ky/,https://www.realtor.com/realestateandhomes-search/Mayfield_KY
miami beach,0,37,34,135000,95,0.66,0.04,670000000,informational,,https://www.zillow.com/miami-beach-fl/,https://www.realtor.com/realestateandhomes-search/Miami-Beach_FL
mortgage,0,19,26,135000,100,8.42,0.31,1110000000,informational,,https://www.zillow.com/mortgage-calculator/,https://www.realtor.com/mortgage/
napa near me,0,0,56,135000,47,1.31,0.05,111000000,transactional,,,https://www.realtor.com/realestateandhomes-search/Napa_CA
naples florida,0,7,15,135000,84,0.59,0.02,115000000,informational,,https://www.zillow.com/naples-fl/,https://www.realtor.com/realestateandhomes-search/Naples_FL
nautica,0,95,0,135000,75,2.16,1,76600000,navigational,,https://www.zillow.com/homedetails/16-Nautica-Ct-Sacramento-CA-95833/51599706_zpid/,
nb,0,65,0,135000,70,0.40,0.17,1330000000,informational,,https://www.zillow.com/nb/,
nellis auction,0,58,0,135000,61,8.69,0.13,80,navigational,,https://www.zillow.com/homedetails/70-Luce-Del-Sole-Henderson-NV-89011/2061616681_zpid/,
news google,0,85,0,135000,100,1.90,0,17370000000,navigational,,https://www.zillow.com/,
nikki sixx,0,0,97,135000,69,0.53,0,8740000,informational,,,https://www.realtor.com/news/celebrity-real-estate/nikki-sixx-sells-westlake-village-mansion/
nj.com,0,85,0,135000,93,0.13,0,2960000000,"informational, navigational",,https://www.zillow.com/nj/,
oakland,0,71,0,135000,100,0.86,0,489000000,informational,,https://www.zillow.com/oakland-ca/,
oklahoma city,0,88,83,135000,100,1.02,0,827000000,informational,,https://www.zillow.com/oklahoma-city-ok/,https://www.realtor.com/realestateandhomes-search/Oklahoma-City_OK
orlando florida,0,12,21,135000,100,0.67,0.01,652000000,informational,,https://www.zillow.com/orlando-fl/,https://www.realtor.com/realestateandhomes-search/Orlando_FL
penn foster,0,0,62,135000,89,3.91,0.23,0,navigational,,,https://www.realtor.com/local/schools/Penn-Foster-0760164731
pensacola,0,0,90,135000,80,0.70,0.01,125000000,informational,,,https://www.realtor.com/realestateandhomes-search/Pensacola_FL
progress residential,0,12,23,135000,73,7.91,0.02,95,navigational,,https://www.zillow.com/profile/leadmia,https://www.realtor.com/realestateagency/progress-residential-prop.-mgr_alpharetta_ga_2951537
rentals near me,0,1,2,135000,100,0.57,0.37,73,transactional,,https://www.zillow.com/homes/for_rent/,https://www.realtor.com/rentals
ryan seacrest,0,0,81,135000,79,0.00,0,7140000,"informational, transactional",,,https://www.realtor.com/news/celebrity-real-estate/ryan-seacrest-selling-smaller-beverly-hills-home/
san luis obispo,0,0,92,135000,87,0.76,0.03,56600000,informational,,,https://www.realtor.com/realestateandhomes-search/San-Luis-Obispo_CA
sandra rose,0,0,27,135000,43,0.00,0,104000000,navigational,,,https://www.realtor.com/realestateagents/56d5d5f08a13600100d689f6
sarah cameron,0,0,28,135000,42,0.00,0,130000000,informational,,,https://www.realtor.com/realestateagents/56bc00257e54f7010021be3b
sarasota florida,0,9,14,135000,95,0.61,0.03,94100000,informational,,https://www.zillow.com/sarasota-fl/,https://www.realtor.com/realestateandhomes-search/Sarasota_FL
savannah georgia,0,12,32,135000,88,0.48,0.06,112000000,"informational, navigational",,https://www.zillow.com/savannah-ga/,https://www.realtor.com/realestateandhomes-search/Savannah_GA
siesta key,0,69,74,135000,82,0.64,0.08,12300000,informational,,https://www.zillow.com/siesta-key-fl/,https://www.realtor.com/realestateandhomes-search/Siesta-Key_FL
space needle,0,62,0,135000,93,0.33,0.09,201000000,navigational,,https://www.zillow.com/seattle-wa/space-needle_att/,
staten island,0,18,16,135000,88,0.97,0.01,135000000,"informational, transactional",,https://www.zillow.com/staten-island-new-york-ny/,https://www.realtor.com/realestateandhomes-search/Staten-Island_NY
stoneberry,0,52,43,135000,70,0.59,0.18,83,navigational,,https://www.zillow.com/homedetails/3242-Stoneberry-Ln-Corona-CA-92882/69290838_zpid/,https://www.realtor.com/realestateandhomes-detail/8685-Stoneberry-Dr_West-Des-Moines_IA_50266_M88483-43613
tacoma,0,63,0,135000,100,23.90,0.31,201000000,"informational, transactional",,https://www.zillow.com/tacoma-wa/,
tallahassee,0,97,64,135000,95,0.95,0,142000000,informational,,https://www.zillow.com/tallahassee-fl/,https://www.realtor.com/realestateandhomes-search/Tallahassee_FL
telluride,0,0,90,135000,91,0.83,0.35,42500000,"informational, transactional",,,https://www.realtor.com/realestateandhomes-search/Telluride_CO
tijuana,0,0,65,135000,71,1.39,0,203000000,"informational, transactional",,,https://www.realtor.com/international/mx/tijuana-baja-california/
tybee island,0,69,36,135000,71,0.44,0.13,6280000,informational,,https://www.zillow.com/tybee-island-ga/,https://www.realtor.com/realestateandhomes-search/Tybee-Island_GA
uvalde tx,0,24,42,135000,84,1.23,0,11500000,informational,,https://www.zillow.com/uvalde-tx/,https://www.realtor.com/realestateandhomes-search/Uvalde_TX
villanova,0,43,0,135000,95,0.65,0.01,67600000,navigational,,https://www.zillow.com/villanova-pa/,
west palm beach,0,13,24,135000,92,0.72,0.01,387000000,informational,,https://www.zillow.com/west-palm-beach-fl/,https://www.realtor.com/realestateandhomes-search/West-Palm-Beach_FL
zillow rentals,0,1,0,135000,85,0.70,0.2,41,"informational, transactional",,https://www.zillow.com/homes/for_rent/,
30 year mortgage rates,0,10,42,110000,100,2.00,0.28,408000000,informational,,https://www.zillow.com/mortgage-rates/30-year-fixed/,https://www.realtor.com/mortgage/rates/30-year-fixed
