Keyword,homelight.com,redfin.com,trulia.com,remax.com,compass.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),redfin.com (pages),trulia.com (pages),remax.com (pages),compass.com (pages)
condo near me,0,2,1,5,36,12100,80,0.66,0.19,88,transactional,,https://www.redfin.com/condos-near-me,https://www.trulia.com/condos-for-sale-near-me/,https://www.remax.com/condos-for-sale,https://www.compass.com/
cornwall ny,0,29,7,15,93,12100,58,0.52,0.01,110000000,"informational, transactional",,https://www.redfin.com/city/30033/NY/Cornwall,https://www.trulia.com/NY/Cornwall/,https://www.remax.com/homes-for-sale/ny/cornwall/city/3607118300,https://www.compass.com/homes-for-sale/cornwall-ny/
deerfield beach florida,0,12,6,63,17,12100,67,0.58,0.02,15600000,"informational, navigational",,https://www.redfin.com/city/4362/FL/Deerfield-Beach,https://www.trulia.com/FL/Deerfield_Beach/,https://www.remax.com/homes-for-sale/fl/deerfield-beach/city/1216725,https://www.compass.com/neighborhood-guides/miami/deerfield-beach/
encinitas ca,0,9,67,91,16,12100,71,1.06,0.01,15100000,informational,,https://www.redfin.com/city/5844/CA/Encinitas,https://www.trulia.com/CA/Encinitas/,https://www.remax.com/homes-for-sale/ca/encinitas/city/0622678,https://www.compass.com/homes-for-sale/encinitas-ca/
encino ca,0,7,6,24,12,12100,65,0.23,0,16400000,informational,,https://www.redfin.com/neighborhood/899/CA/Los-Angeles/Encino,https://www.trulia.com/CA/Encino/,https://www.remax.com/homes-for-sale/ca/encino/city/9025229,https://www.compass.com/homes-for-sale/encino-ca/
georgia mls,0,53,64,42,58,12100,67,0.89,0.04,80,navigational,,https://www.redfin.com/school/139230/GA/McDonough/Ola-High-School,https://www.trulia.com/p/ga/hoschton/104-regent-park-hoschton-ga-30548--2597535257,https://www.remax.com/homes-for-rent/ga/atlanta/city/1304000,https://www.compass.com/listing/127-martin-mill-trail-warner-robins-ga-31093/1131993806103432721/
holmdel nj,0,91,9,15,90,12100,69,0.19,0.01,6550000,informational,,https://www.redfin.com/minorcivildivision/782/NJ/Holmdel-Township,https://www.trulia.com/NJ/Holmdel/,https://www.remax.com/homes-for-sale/nj/holmdel/city/3402532640,https://www.compass.com/homes-for-sale/holmdel-nj/
homes for sale florida,0,3,4,12,29,12100,77,0.58,0.35,194000000,"informational, transactional",,https://www.redfin.com/state/Florida,https://www.trulia.com/FL/Orlando/,https://www.remax.com/homes-for-sale/fl,https://www.compass.com/homes-for-sale/florida/
homes for sale in colorado springs,0,3,4,6,18,12100,70,1.59,0.4,28400000,"informational, transactional",,https://www.redfin.com/city/4147/CO/Colorado-Springs,https://www.trulia.com/CO/Colorado_Springs/,https://www.remax.com/homes-for-sale/co/colorado-springs/city/0816000,https://www.compass.com/homes-for-sale/colorado-springs-co/
homes for sale in michigan,0,4,3,13,19,12100,72,0.35,0.29,80000000,"informational, transactional",,https://www.redfin.com/state/Michigan,https://www.trulia.com/MI/,https://www.remax.com/homes-for-sale/mi/homer/city/2638920,https://www.compass.com/homes-for-sale/michigan/
homes for sale in montana,0,24,3,10,38,12100,71,0.24,0.3,34300000,"informational, transactional",,https://www.redfin.com/neighborhood/547483/CA/Los-Angeles/The-Montana,https://www.trulia.com/MT/,https://www.remax.com/homes-for-sale/mt/montana-city/city/3051175,https://www.compass.com/homes-for-sale/north-of-montana-santa-monica-ca/
homes for sale in south carolina,0,4,3,8,14,12100,69,0.55,0.34,90800000,"informational, transactional",,https://www.redfin.com/state/South-Carolina,https://www.trulia.com/SC/,https://www.remax.com/homes-for-sale/sc,https://www.compass.com/homes-for-sale/south-carolina/
homes for sale in texas,0,4,3,11,15,12100,70,0.51,0.34,209000000,"informational, transactional",,https://www.redfin.com/state/Texas,https://www.trulia.com/TX/,https://www.remax.com/homes-for-sale/tx/dallas/city/4819000,https://www.compass.com/homes-for-sale/texas/
homes for sale san antonio,0,3,4,6,22,12100,70,1.06,0.4,87,"informational, transactional",,https://www.redfin.com/city/16657/TX/San-Antonio,https://www.trulia.com/TX/San_Antonio/,https://www.remax.com/homes-for-sale/tx/san-antonio/city/4865000,https://www.compass.com/homes-for-sale/san-antonio-tx/
homes near me for sale,0,2,3,4,31,12100,100,0.81,0.37,56,"informational, transactional",,https://www.redfin.com/houses-near-me,https://www.trulia.com/houses-for-sale-near-me/,https://www.remax.com/homes-for-sale,https://www.compass.com/homes-for-sale/orient-me/has-waterfront/
houses for rent san antonio,0,11,2,8,32,12100,75,0.89,0.48,81,informational,,https://www.redfin.com/city/16657/TX/San-Antonio/houses-for-rent,"https://www.trulia.com/for_rent/San_Antonio,TX/SINGLE-FAMILY_HOME_type/",https://www.remax.com/homes-for-rent/tx/san-antonio/city/4865000,https://www.compass.com/for-rent/san-antonio-tx/
houses for sale in ct,0,3,4,10,39,12100,71,0.42,0.3,79,"informational, transactional",,https://www.redfin.com/state/Connecticut,https://www.trulia.com/CT/Hartford/,https://www.remax.com/homes-for-sale/ct/hartford/city/0937000,https://www.compass.com/homes-for-sale/southport-ct/
houses for sale in las vegas,0,3,4,6,17,12100,80,0.82,0.43,34900000,"informational, transactional",,https://www.redfin.com/city/10201/NV/Las-Vegas,https://www.trulia.com/NV/Las_Vegas/,https://www.remax.com/homes-for-sale/nv/las-vegas/city/3240000,https://www.compass.com/homes-for-sale/las-vegas-nv/
houses for sale in tennessee,0,6,3,8,27,12100,78,0.46,0.35,50500000,"informational, transactional",,https://www.redfin.com/state/Tennessee,https://www.trulia.com/TN/,https://www.remax.com/homes-for-sale/tn,https://www.compass.com/homes-for-sale/nashville-tn/
lane 201,0,35,42,68,37,12100,39,12.15,1,94,navigational,,https://www.redfin.com/CA/San-Marcos/701-Ash-Ln-92069/unit-201/home/3811639,https://www.trulia.com/p/fl/naples/9212-quartz-ln-201-naples-fl-34120--2182521567,https://www.remax.com/homes-for-sale,https://www.compass.com/listing/7280-amberly-lane-unit-201-delray-beach-fl-33446/952166395668470929/
las vegas homes for sale,0,3,4,7,19,12100,74,0.85,0.42,51000000,"informational, transactional",,https://www.redfin.com/city/10201/NV/Las-Vegas,https://www.trulia.com/NV/Las_Vegas/,https://www.remax.com/homes-for-sale/nv/las-vegas/city/3240000,https://www.compass.com/homes-for-sale/las-vegas-nv/
madre linda ca,0,25,85,47,40,12100,45,0.00,0,14300000,informational,,https://www.redfin.com/city/18335/CA/Sierra-Madre,"https://www.trulia.com/for_sale/Sierra_Madre,CA/LOT%7CLAND_type/",https://www.remax.com/homes-for-sale/ca/sierra-madre/zip/91024,https://www.compass.com/homes-for-sale/sierra-madre-ca/
malibu ca,0,35,21,72,26,12100,65,0.70,0.01,78900000,informational,,https://www.redfin.com/city/11532/CA/Malibu,https://www.trulia.com/CA/Malibu/,https://www.remax.com/homes-for-sale/ca/malibu/city/0645246,https://www.compass.com/homes-for-sale/malibu-ca/
maspeth,0,67,5,63,85,12100,54,0.00,0,4090000,"informational, transactional",,https://www.redfin.com/neighborhood/30985/NY/New-York/Maspeth,https://www.trulia.com/n/ny/new-york/maspeth/85286/,https://www.remax.com/homes-for-sale/ny/maspeth/city/9001898,https://www.compass.com/for-rent/maspeth-queens-ny/
montgomery tx,0,76,22,34,86,12100,70,0.56,0.02,94700000,informational,,https://www.redfin.com/city/12586/TX/Montgomery,https://www.trulia.com/TX/Montgomery/,https://www.remax.com/homes-for-sale/tx/montgomery/city/4849128,https://www.compass.com/homes-for-sale/montgomery-tx/
pacioma,0,28,25,51,89,12100,55,0.00,0,5190000,informational,,https://www.redfin.com/neighborhood/2079/CA/Los-Angeles/Pacoima,https://www.trulia.com/n/ca/los-angeles/pacoima/88119/,https://www.remax.com/homes-for-sale/ca/pacoima/city/9025234,https://www.compass.com/homes-for-sale/pacoima-ca/
playa del rey,0,62,13,91,24,12100,60,0.89,0.01,68800000,"informational, transactional",,https://www.redfin.com/neighborhood/3844/CA/Los-Angeles/Playa-del-Rey,https://www.trulia.com/n/ca/los-angeles/playa-del-rey/87313/,https://www.remax.com/homes-for-sale/ca/playa-del-rey/city/9025174,https://www.compass.com/homes-for-sale/playa-del-rey-ca/
sunnyside danville,0,29,26,37,49,12100,63,4.56,0,1330000,"informational, transactional",,https://www.redfin.com/IN/Danville/4089-Sunnyside-Ct-46122/home/109822425,https://www.trulia.com/p/in/danville/4080-sunnyside-ct-danville-in-46122--2284019254,https://www.remax.com/il/danville/home-details/109-sunnyside-dr-danville-il-61832/2697339195094313106,https://www.compass.com/listing/4022-sunnyside-court-danville-in-46122/1014715201939808361/
tennessee homes for sale,0,6,3,8,67,12100,72,0.39,0.3,90,"informational, transactional",,https://www.redfin.com/state/Tennessee,https://www.trulia.com/TN/,https://www.remax.com/homes-for-sale/tn,https://www.compass.com/homes-for-sale/antioch-priest-lake-nashville-tn/has-waterfront/
texas homes for sale,0,3,4,8,18,12100,71,0.51,0.34,97,"informational, transactional",,https://www.redfin.com/state/Texas,https://www.trulia.com/TX/,https://www.remax.com/homes-for-sale/tx/dallas/city/4819000,https://www.compass.com/homes-for-sale/texas/
union city ca,0,20,17,41,61,12100,52,0.48,0,682000000,"informational, navigational",,https://www.redfin.com/CA/Union-City/33771-Syracuse-Ave-94587/home/2032951,https://www.trulia.com/CA/Union_City/,https://www.remax.com/homes-for-sale/ca/union-city/zip/94587,https://www.compass.com/homes-for-sale/union-city-ca/
12 hedges st,0,17,9,15,20,9900,17,0.00,0,20700000,informational,,https://www.redfin.com/OH/Dayton/140-S-Hedges-St-45403/home/100912475,https://www.trulia.com/p/nj/chatham/12-hedges-ave-chatham-nj-07928--2007131494,https://www.remax.com/oh/tiffin/home-details/556-hedges-st-tiffin-oh-44883/17634493073737193144,https://www.compass.com/listing/10942-hedges-street-new-port-richey-fl-34654/1014411220821327361/
12410 idaho ave,0,8,4,7,6,9900,18,0.00,0,82,informational,,https://www.redfin.com/CA/Los-Angeles/12422-Idaho-Ave-90025/home/6755995,https://www.trulia.com/p/ca/los-angeles/12410-idaho-ave-los-angeles-ca-90025--1054823542,https://www.remax.com/ca/los-angeles/home-details/12410-idaho-ave-los-angeles-ca-90025/11594604578921421250,https://www.compass.com/listing/12410-idaho-avenue-los-angeles-ca-90025/4874899416011697/
142 manomet street brockton ma,0,2,5,6,36,9900,16,0.00,0,68,informational,,https://www.redfin.com/MA/Brockton/142-Manomet-St-02301/home/16318379,https://www.trulia.com/p/ma/brockton/142-manomet-st-brockton-ma-02301--2001878579,https://www.remax.com/ma/brockton/home-details/142-manomet-st-brockton-ma-02301/13471555127864415952/M00000306/73013960,https://www.compass.com/listing/74-winthrop-street-brockton-ma-02301/293634942259243585/
2 candlewick dr,0,4,5,3,24,9900,17,0.00,0.01,90,informational,,https://www.redfin.com/NJ/Towaco/2-Candlewick-Dr-07082/home/37388260,https://www.trulia.com/p/nj/towaco/2-candlewick-dr-towaco-nj-07082--2006186005,https://www.remax.com/nj/towaco/home-details/2-candlewick-dr-towaco-nj-07082/14480816797269632107,https://www.compass.com/listing/7645-candlewick-drive-melbourne-fl-32940/1117233579721060425/
3&8,0,42,22,30,10,9900,23,1.12,0,122000,informational,,https://www.redfin.com/WA/Ocean-Shores/0-Lot-3-8-Knowles-RD-98569/home/181150129,https://www.trulia.com/home/Lot-3-8-Knowles-Rd-Ocean-Shores-WA-98569-2061857402,https://www.remax.com/wa/winlock/home-details/0-lot-3-8-knowles-road-winlock-wa-98569/12086967036140189056/M00000650/1985275,https://www.compass.com/listing/-lot-3-8-knowles-road-winlock-wa-98596/1116798149560108065/
32 stovepipe hill road coatesville pa,0,2,5,14,7,9900,17,0.00,0,70,informational,,https://www.redfin.com/PA/Coatesville/32-Stovepipe-Hill-Rd-19320/home/38560942,https://www.trulia.com/p/pa/coatesville/32-stovepipe-hill-rd-coatesville-pa-19320--2017461479,https://www.remax.com/homes-for-sale/pa/coatesville/coatesville-area-sd/school-district/4206240/page-7,https://www.compass.com/listing/32-stovepipe-hill-road-coatesville-pa-19320/1083266251297526121/
90001,0,10,13,19,67,9900,46,0.00,0,8810000,informational,,https://www.redfin.com/zipcode/90001,https://www.trulia.com/CA/Los_Angeles/90001/,https://www.remax.com/homes-for-sale/ca/los-angeles/zip/90001,https://www.compass.com/homes-for-sale/los-angeles-ca-90001/
alhambra ca,0,31,20,75,77,9900,55,7.70,0,19400000,informational,,https://www.redfin.com/city/208/CA/Alhambra,https://www.trulia.com/CA/Alhambra/,https://www.remax.com/homes-for-sale/ca/alhambra/city/0600884,https://www.compass.com/homes-for-sale/alhambra-ca/
arizona homes for sale,0,3,4,10,72,9900,80,0.59,0.35,87,"informational, transactional",,https://www.redfin.com/state/Arizona,https://www.trulia.com/AZ/Phoenix/,https://www.remax.com/homes-for-sale/az/phoenix/city/0455000,https://www.compass.com/homes-for-sale/dewey-az/has-waterfront/
arlington ma,0,92,9,82,76,9900,71,0.28,0.01,140000000,"informational, navigational",,https://www.redfin.com/city/36088/MA/Arlington,https://www.trulia.com/MA/Arlington/,https://www.remax.com/homes-for-sale/ma/arlington/city/2501640,https://www.compass.com/homes-for-sale/arlington-ma/
atwater village,0,54,6,97,18,9900,51,0.40,0,5140000,"informational, transactional",,https://www.redfin.com/neighborhood/104/CA/Los-Angeles/Atwater-Village,"https://www.trulia.com/CA/Los_Angeles,7224,Atwater_Village/",https://www.remax.com/homes-for-sale/ca/los-angeles/atwater-village/neighborhood/1349,https://www.compass.com/homes-for-sale/atwater-village-los-angeles-ca/
baldwin hills,0,15,7,92,44,9900,65,1.14,0,25300000,"informational, transactional",,https://www.redfin.com/neighborhood/10309/CA/Los-Angeles/Baldwin-Hills,https://www.trulia.com/CA/Baldwin_Hills/,https://www.remax.com/homes-for-sale/ca/los-angeles/baldwin-hills/neighborhood/1350,https://www.compass.com/homes-for-sale/baldwin-hills-ca/
bedford ma,0,38,43,51,61,9900,69,0.51,0.01,80600000,"informational, navigational",,https://www.redfin.com/city/29655/MA/Bedford,https://www.trulia.com/MA/Bedford/,https://www.remax.com/homes-for-sale/ma/bedford/city/2501704615,https://www.compass.com/homes-for-sale/bedford-ma/
bel air california,0,17,7,82,6,9900,66,0.26,0.01,114000000,informational,,https://www.redfin.com/CA/Los-Angeles/254-Bel-Air-Rd-90077/home/6827150,"https://www.trulia.com/CA/Los_Angeles,7195,Bel_Air/",https://www.remax.com/homes-for-sale/ca/los-angeles/bel-air/neighborhood/1351,https://www.compass.com/neighborhood-guides/la/bel-air-holmby-hills/
belmar nj,0,45,6,51,88,9900,65,0.50,0.02,5800000,"informational, navigational",,https://www.redfin.com/city/1306/NJ/Belmar,https://www.trulia.com/NJ/Belmar/,https://www.remax.com/homes-for-sale/nj/belmar/city/3404930,https://www.compass.com/homes-for-sale/belmar-nj/
buckhead atlanta ga,0,63,10,80,19,9900,73,0.68,0,8740000,informational,,https://www.redfin.com/neighborhood/148918/GA/Atlanta/Buckhead,"https://www.trulia.com/GA/Atlanta,8302,North_Buckhead/",https://www.remax.com/homes-for-sale/ga/atlanta/buckhead/neighborhood/102815,https://www.compass.com/neighborhood-guides/atlanta/buckhead/
celebration fl,0,11,18,31,84,9900,67,0.50,0.02,92100000,"informational, transactional",,https://www.redfin.com/city/21804/FL/Celebration,https://www.trulia.com/FL/Celebration/,https://www.remax.com/homes-for-sale/fl/celebration/city/1211285,https://www.compass.com/homes-for-sale/celebration-fl/
chatsworth ca,0,44,7,35,39,9900,53,0.70,0,12200000,"informational, transactional",,https://www.redfin.com/neighborhood/460/CA/Los-Angeles/Chatsworth,https://www.trulia.com/n/ca/los-angeles/chatsworth/88113/,https://www.remax.com/homes-for-sale/ca/chatsworth/city/9025228,https://www.compass.com/homes-for-sale/chatsworth-ca/
cjmls,0,45,46,67,37,9900,39,1.17,0,95,informational,,https://www.redfin.com/NJ/Helmetta/8-Main-St-08828/home/36818391,https://www.trulia.com/p/nj/piscataway/9-water-st-piscataway-nj-08854--1008204271,https://www.remax.com/real-estate-agents/courtney-hawkins-cranford-nj/102161979,https://www.compass.com/listing/30-south-adelaide-avenue-highland-park-nj-08904/1109522237342943649/
deerfield beach fl,0,8,6,51,21,9900,71,0.58,0.02,11900000,"informational, navigational",,https://www.redfin.com/city/4362/FL/Deerfield-Beach,https://www.trulia.com/FL/Deerfield_Beach/,https://www.remax.com/homes-for-sale/fl/deerfield-beach/city/1216725,https://www.compass.com/neighborhood-guides/miami/deerfield-beach/
duplex rentals near me,0,30,1,27,48,9900,61,0.55,0.25,70,transactional,,https://www.redfin.com/rentals,"https://www.trulia.com/for_rent/Appleton,WI/duplex/",https://www.remax.com/multi-family-homes-for-rent,https://www.compass.com/
elkhorn wi,0,72,66,32,51,9900,60,0.36,0.01,3810000,informational,,https://www.redfin.com/city/6014/WI/Elkhorn,https://www.trulia.com/WI/Elkhorn/,https://www.remax.com/homes-for-sale/wi/elkhorn/city/5523300,https://www.compass.com/homes-for-sale/elkhorn-wi/
forsale,0,16,24,6,72,9900,100,0.31,0.08,3690000000,"informational, transactional",,https://www.redfin.com/city/10201/NV/Las-Vegas,https://www.trulia.com/,https://www.remax.com/homes-for-sale,https://www.compass.com/homes-for-sale/manhattan-ny/
frazier park,0,33,23,14,90,9900,56,0.20,0,16800000,"informational, transactional",,https://www.redfin.com/city/22752/CA/Frazier-Park,https://www.trulia.com/CA/Frazier_Park/,https://www.remax.com/homes-for-sale/ca/frazier-park/city/0625534,https://www.compass.com/homes-for-sale/frazier-park-ca/
glenview il,0,26,32,80,72,9900,75,0.37,0.01,12200000,"informational, navigational",,https://www.redfin.com/city/7628/IL/Glenview,https://www.trulia.com/IL/Glenview/,https://www.remax.com/homes-for-sale/il/glenview/city/1729938,https://www.compass.com/homes-for-sale/glenview-il/
