Keyword,homelight.com,zillow.com,realtor.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),zillow.com (pages),realtor.com (pages)
miami florida,0,74,61,90500,93,0.57,0.01,962000000,informational,,https://www.zillow.com/miami-fl/,https://www.realtor.com/realestateandhomes-search/Miami_FL
nashville tennessee,0,51,46,90500,90,0.49,0.02,267000000,informational,,https://www.zillow.com/nashville-tn/,https://www.realtor.com/realestateandhomes-search/Nashville_TN
oak island,0,60,68,90500,71,0.63,0.02,291000000,informational,,https://www.zillow.com/oak-island-nc/,https://www.realtor.com/realestateandhomes-search/Oak-Island_NC
phoenix arizona,0,8,19,90500,100,6.35,0.02,408000000,informational,,https://www.zillow.com/phoenix-az/,https://www.realtor.com/realestateandhomes-search/Phoenix_AZ
pompano beach,0,11,61,90500,62,0.81,0.01,25300000,informational,,https://www.zillow.com/pompano-beach-fl/,https://www.realtor.com/realestateandhomes-search/Pompano-Beach_FL
rehoboth beach,0,89,37,90500,86,0.69,0.11,15100000,"informational, navigational",,https://www.zillow.com/rehoboth-beach-de/,https://www.realtor.com/realestateandhomes-search/Rehoboth-Beach_DE
richmond va,0,18,28,90500,100,0.65,0.02,312000000,informational,,https://www.zillow.com/richmond-va/,https://www.realtor.com/realestateandhomes-search/Richmond_VA
salem massachusetts,0,71,16,90500,85,0.28,0.04,94300000,"informational, navigational",,https://www.zillow.com/salem-ma/,https://www.realtor.com/realestateandhomes-search/Salem_MA
scranton times,0,70,49,90500,66,0.00,0,10300000,"informational, navigational",,https://www.zillow.com/scranton-pa/,https://www.realtor.com/realestateandhomes-search/Scranton_PA
sibcy cline,0,27,24,90500,50,0.52,0,73,navigational,,https://www.zillow.com/cincinnati-oh/sibcy-cline_att/,"https://www.realtor.com/realestateagency/sibcy-cline,-inc._cincinnati_oh_56719"
snoqualmie pass,0,44,49,90500,70,0.40,0,3890000,"informational, navigational",,https://www.zillow.com/snoqualmie-pass-wa/,https://www.realtor.com/realestateandhomes-search/Snoqualmie-Pass_WA
stone mountain,0,65,87,90500,80,0.90,0.01,640000000,"informational, navigational",,https://www.zillow.com/stone-mountain-ga/,https://www.realtor.com/realestateandhomes-search/Stone-Mountain_GA
surprise,0,56,85,90500,78,1.15,0,2780000000,informational,,https://www.zillow.com/surprise-az/,https://www.realtor.com/realestateandhomes-search/Surprise_AZ
www.msn.com,0,36,47,90500,100,5.22,0,2660000000,navigational,,https://www.zillow.com/,https://www.realtor.com/
aspen colorado,0,16,28,74000,77,0.53,0.04,142000000,informational,,https://www.zillow.com/aspen-co/,https://www.realtor.com/realestateandhomes-search/Aspen_CO
austin tx,0,14,8,74000,100,0.58,0.01,661000000,"informational, navigational",,https://www.zillow.com/austin-tx/,https://www.realtor.com/realestateandhomes-search/Austin_TX
bel-air,0,12,10,74000,98,1.17,0.02,271000000,"informational, transactional",,https://www.zillow.com/bel-air-los-angeles-ca/,https://www.realtor.com/realestateandhomes-search/Bel-Air_Los-Angeles_CA
boulder colorado,0,9,33,74000,94,0.87,0.02,171000000,informational,,https://www.zillow.com/boulder-co/,https://www.realtor.com/realestateandhomes-search/Boulder_CO
branson missouri,0,67,20,74000,87,0.72,0.14,14400000,informational,,https://www.zillow.com/branson-mo/,https://www.realtor.com/realestateandhomes-search/Branson_MO
calabasas,0,6,4,74000,71,0.27,0,23700000,informational,,https://www.zillow.com/calabasas-ca/,https://www.realtor.com/realestateandhomes-search/Calabasas_CA
cape canaveral,0,58,37,74000,87,0.48,0.07,13300000,informational,,https://www.zillow.com/cape-canaveral-fl/,https://www.realtor.com/realestateandhomes-search/Cape-Canaveral_FL
cleveland ohio,0,65,90,74000,100,0.55,0.01,577000000,informational,,https://www.zillow.com/cleveland-oh/,https://www.realtor.com/realestateandhomes-search/Cleveland_OH
coeur d'alene,0,89,64,74000,76,0.82,0.04,17000000,informational,,https://www.zillow.com/coeur-dalene-id/,https://www.realtor.com/realestateandhomes-search/Coeur-dAlene_ID
commercial property for sale,0,9,93,74000,93,1.09,0.51,1150000000,"navigational, transactional",,https://www.zillow.com/oh/commercial-property_att/,https://www.realtor.com/research/tag/commercial-real-estate/
contingent meaning,0,76,38,74000,62,0.00,0,318000000,informational,,https://www.zillow.com/home-buying-guide/real-estate-contingency/,https://www.realtor.com/advice/buy/what-do-the-status-remarks-mean-active-contingent-etc/
costa mesa,0,55,83,74000,75,1.16,0,240000000,"informational, navigational",,https://www.zillow.com/costa-mesa-ca/,https://www.realtor.com/realestateandhomes-search/Costa-Mesa_CA
craigslist maui,0,28,15,74000,40,0.85,0,75,"navigational, transactional",,https://www.zillow.com/maui-county-hi/fsbo/,https://www.realtor.com/apartments/Maui_HI
craigslist worcester,0,23,48,74000,25,1.23,0,84,navigational,,https://www.zillow.com/worcester-county-ma/fsbo/,https://www.realtor.com/realestateandhomes-search/Worcester_MA
ct post,0,48,42,74000,80,0.34,0.08,1260000000,"informational, navigational",,https://www.zillow.com/homedetails/704-S-Shoreline-Ct-Post-Falls-ID-83854/113150864_zpid/,https://www.realtor.com/realestateandhomes-detail/771-N-Aberdeen-Ct_Post-Falls_ID_83854_M26479-00042
delray beach,0,8,22,74000,71,0.66,0.03,49800000,informational,,https://www.zillow.com/delray-beach-fl/,https://www.realtor.com/realestateandhomes-search/Delray-Beach_FL
denver co,0,44,24,74000,100,1.01,0,707000000,informational,,https://www.zillow.com/denver-co/,https://www.realtor.com/realestateandhomes-search/Denver_CO
dick barker,0,32,23,74000,35,0.00,0,9000000,informational,,https://www.zillow.com/profile/dickbarker527A,https://www.realtor.com/realestateagents/56b098c2bb954c01006a9b12
escrow,0,19,22,74000,90,4.64,0.02,94700000,informational,,https://www.zillow.com/home-buying-guide/what-is-escrow/,https://www.realtor.com/advice/buy/understand-the-basics-of-escrow/
for rent,0,8,6,74000,100,0.43,0.38,77,navigational,,https://www.zillow.com/homes/for_rent/,https://www.realtor.com/rentals
for rent near me,0,1,3,74000,95,0.57,0.37,69,"informational, transactional",,https://www.zillow.com/homes/for_rent/,https://www.realtor.com/rentals
fort collins,0,72,39,74000,91,1.00,0.01,141000000,informational,,https://www.zillow.com/fort-collins-co/,https://www.realtor.com/realestateandhomes-search/Fort-Collins_CO
fort worth texas,0,7,8,74000,92,0.41,0.01,479000000,informational,,https://www.zillow.com/fort-worth-tx/,https://www.realtor.com/realestateandhomes-search/Fort-Worth_TX
gatlinburg cabins,0,61,42,74000,82,1.02,0.47,5290000,"informational, transactional",,https://www.zillow.com/gatlinburg-tn/,https://www.realtor.com/realestateandhomes-search/Gatlinburg_TN
grace park,0,97,64,74000,61,0.56,0,364000000,"informational, transactional",,https://www.zillow.com/homedetails/1-Grace-Park-Beaufort-SC-29906/68802182_zpid/,https://www.realtor.com/realestateandhomes-detail/1-Grace-Park_Beaufort_SC_29906_M50452-50825
greensboro nc,0,6,9,74000,92,0.84,0.01,128000000,informational,,https://www.zillow.com/greensboro-nc/,https://www.realtor.com/realestateandhomes-search/Greensboro_NC
gulf shores,0,89,57,74000,83,0.84,0.1,43700000,"informational, navigational",,https://www.zillow.com/gulf-shores-al/,https://www.realtor.com/realestateandhomes-search/Gulf-Shores_AL
harpers ferry,0,73,78,74000,70,0.58,0.03,5780000,"informational, transactional",,https://www.zillow.com/harpers-ferry-wv/,https://www.realtor.com/realestateandhomes-search/Harpers-Ferry_WV
hot springs arkansas,0,66,43,74000,79,0.55,0.09,116000000,informational,,https://www.zillow.com/hot-springs-ar/,https://www.realtor.com/realestateandhomes-search/Hot-Springs_AR
idaho falls,0,8,47,74000,75,0.86,0.01,202000000,informational,,https://www.zillow.com/idaho-falls-id/,https://www.realtor.com/realestateandhomes-search/Idaho-Falls_ID
jacksonville fl,0,31,7,74000,100,0.78,0.01,287000000,informational,,https://www.zillow.com/jacksonville-fl/,https://www.realtor.com/realestateandhomes-search/Jacksonville_FL
kiawah island,0,68,57,74000,76,0.93,0.14,4750000,informational,,https://www.zillow.com/kiawah-island-sc/,https://www.realtor.com/realestateandhomes-search/Kiawah-Island_SC
lancaster pa,0,44,59,74000,79,0.44,0.05,151000000,informational,,https://www.zillow.com/lancaster-pa/,https://www.realtor.com/realestateandhomes-search/Lancaster_PA
lennar homes,0,14,41,74000,88,1.56,0.17,73,navigational,,https://www.zillow.com/home-builder-profile/lennar-homes/11527/,https://www.realtor.com/realestateandhomes-detail/2557-N-Velvet-Moon-Dr-626_Saratoga-Springs_UT_84045_M97709-39111
lexington ky,0,9,21,74000,89,0.69,0.01,121000000,informational,,https://www.zillow.com/lexington-ky/,https://www.realtor.com/realestateandhomes-search/Lexington_KY
louisville ky,0,54,63,74000,99,0.76,0.01,186000000,informational,,https://www.zillow.com/louisville-ky/,https://www.realtor.com/realestateandhomes-search/Louisville_KY
main street renewal,0,10,9,74000,72,1.72,0.01,187000000,navigational,,https://www.zillow.com/profile/Main%20Street%20Renewal,https://www.realtor.com/realestateagency/5bcfbe7c0a956700120c4e1e
mazon,0,56,29,74000,57,0.03,0.13,11500000,"informational, transactional",,https://www.zillow.com/mazon-il/,https://www.realtor.com/realestateandhomes-search/Mazon_IL
memphis tennessee,0,82,63,74000,95,0.56,0.02,239000000,informational,,https://www.zillow.com/memphis-tn/,https://www.realtor.com/realestateandhomes-search/Memphis_TN
midland mortgage,0,33,29,74000,70,2.80,0.01,7380000,navigational,,https://www.zillow.com/lender-directory/mi/midland/,https://www.realtor.com/mortgage/rates/Midland_TX
mobile alabama,0,41,47,74000,83,0.59,0.01,509000000,informational,,https://www.zillow.com/mobile-al/,https://www.realtor.com/realestateandhomes-search/Mobile_AL
mobile homes for sale near me,0,4,7,74000,71,0.70,0.26,77,transactional,,https://www.zillow.com/pa/mobile/,https://www.realtor.com/realestateandhomes-search/Buffalo_NY/type-mfd-mobile-home
new smyrna beach,0,11,34,74000,66,0.63,0.04,17400000,informational,,https://www.zillow.com/new-smyrna-beach-fl/,https://www.realtor.com/realestateandhomes-search/New-Smyrna-Beach_FL
noah reid,0,70,32,74000,62,0.00,0,19600000,informational,,https://www.zillow.com/homedetails/7258-Noah-Reid-Rd-Chattanooga-TN-37421/123501985_zpid/,https://www.realtor.com/realestateandhomes-detail/7468-Noah-Reid-Rd_Chattanooga_TN_37421_M98110-59612
oceanside,0,64,83,74000,75,0.75,0.01,71700000,informational,,https://www.zillow.com/oceanside-ca/,https://www.realtor.com/realestateandhomes-search/Oceanside_CA
orange beach alabama,0,70,58,74000,78,0.77,0.13,1150000000,informational,,https://www.zillow.com/orange-beach-al/,https://www.realtor.com/realestateandhomes-search/Orange-Beach_AL
pensacola fl,0,5,30,74000,87,0.61,0.04,80300000,informational,,https://www.zillow.com/pensacola-fl/,https://www.realtor.com/realestateandhomes-search/Pensacola_FL
pensacola weather,0,43,36,74000,81,0.34,0,78900000,informational,,https://www.zillow.com/pensacola-fl/,https://www.realtor.com/realestateandhomes-search/Pensacola_FL
places for rent near me,0,1,2,74000,98,0.56,0.36,60,"informational, transactional",,https://www.zillow.com/homes/for_rent/,https://www.realtor.com/rentals
realestate,0,2,1,74000,100,1.15,0.15,1880000000,commercial,,https://www.zillow.com/,https://www.realtor.com/
redondo beach,0,93,43,74000,71,0.59,0.01,35700000,informational,,https://www.zillow.com/redondo-beach-ca/,https://www.realtor.com/realestateandhomes-search/Redondo-Beach_CA
rochester ny,0,79,56,74000,100,1.08,0.01,380000000,informational,,https://www.zillow.com/rochester-ny/,https://www.realtor.com/realestateandhomes-search/Rochester_NY
rooms for rent,0,37,20,74000,59,0.58,0.37,404000000,informational,,https://www.zillow.com/rental-manager/resources/renting-a-room-in-a-house/,https://www.realtor.com/advice/rent/how-to-find-rooms-for-rent/
rooms for rent near me,0,21,17,74000,62,0.68,0.31,0,transactional,,https://www.zillow.com/homes/for_rent/,https://www.realtor.com/advice/rent/how-to-find-rooms-for-rent/
ryan homes,0,16,25,74000,69,0.79,0.07,94,navigational,,https://www.zillow.com/home-builder-profile/ryan-homes/13244/,https://www.realtor.com/realestateandhomes-search/Ryan_IA
san clemente,0,15,13,74000,61,0.83,0.01,68900000,informational,,https://www.zillow.com/san-clemente-ca/,https://www.realtor.com/realestateandhomes-search/San-Clemente_CA
scottsdale az,0,9,7,74000,79,0.70,0.02,88000000,informational,,https://www.zillow.com/scottsdale-az/,https://www.realtor.com/realestateandhomes-search/Scottsdale_AZ
springfield mo,0,56,40,74000,88,0.24,0.01,167000000,informational,,https://www.zillow.com/springfield-mo/,https://www.realtor.com/realestateandhomes-search/Springfield_MO
st george utah,0,7,30,74000,75,0.79,0.03,190000000,informational,,https://www.zillow.com/saint-george-ut/,https://www.realtor.com/realestateandhomes-search/St.-George_UT
the villages florida,0,13,11,74000,88,0.38,0.08,70400000,"informational, navigational",,https://www.zillow.com/the-villages-fl/,https://www.realtor.com/realestateandhomes-search/The-Villages_FL
tulsa oklahoma,0,40,34,74000,96,1.16,0.01,133000000,informational,,https://www.zillow.com/tulsa-ok/,https://www.realtor.com/realestateandhomes-search/Tulsa_OK
vancouver washington,0,7,43,74000,85,0.53,0.01,371000000,informational,,https://www.zillow.com/vancouver-wa/,https://www.realtor.com/realestateandhomes-search/Vancouver_WA
veridian,0,84,60,74000,70,0.06,0.08,2400000,navigational,,https://www.zillow.com/homedetails/1073-Veridian-Dr-8B-Clarksville-TN-37043/2069349978_zpid/,https://www.realtor.com/realestateandhomes-detail/847-Veridian-Way_Cary_IL_60013_M80074-44591
vero beach,0,13,29,74000,79,0.78,0.02,73000000,informational,,https://www.zillow.com/vero-beach-fl/,https://www.realtor.com/realestateandhomes-search/Vero-Beach_FL
veterans united,0,46,25,74000,75,7.78,0.31,591000000,navigational,,https://www.zillow.com/lender-profile/VeteransUnited/,https://www.realtor.com/win-75k
winston salem,0,42,58,74000,90,0.75,0.01,91000000,informational,,https://www.zillow.com/winston-salem-nc/,https://www.realtor.com/realestateandhomes-search/Winston-Salem_NC
allentown pa,0,8,10,60500,78,0.42,0.01,39600000,informational,,https://www.zillow.com/allentown-pa/,https://www.realtor.com/realestateandhomes-search/Allentown_PA
atlanta ga,0,51,39,60500,100,0.79,0,648000000,informational,,https://www.zillow.com/atlanta-ga/,https://www.realtor.com/realestateandhomes-search/Atlanta_GA
bartells,0,77,66,60500,64,0.45,0.09,4600000,navigational,,https://www.zillow.com/homedetails/364-Bartells-Rd-Lake-City-SC-29560/102455178_zpid/,https://www.realtor.com/realestateandhomes-detail/3197-S-Bartells-Dr_Beloit_WI_53511_M89463-63159
better homes and gardens,0,35,50,60500,92,0.34,0.91,171000000,"informational, navigational",,https://www.zillow.com/profile/BHG%20EP%20GA,https://www.realtor.com/realestateagency/better-homes-and-gardens-real-estate-innovations_indianola_ia_706306_105638911
big bear lake,0,63,44,60500,82,0.48,0.03,309000000,"informational, navigational",,https://www.zillow.com/big-bear-lake-ca/,https://www.realtor.com/realestateandhomes-search/Big-Bear-Lake_CA
billings montana,0,7,32,60500,80,0.85,0.01,21500000,informational,,https://www.zillow.com/billings-mt/,https://www.realtor.com/realestateandhomes-search/Billings_MT
biloxi,0,81,74,60500,82,0.87,0.03,25600000,informational,,https://www.zillow.com/biloxi-ms/,https://www.realtor.com/realestateandhomes-search/Biloxi_MS/overview
broward county,0,80,52,60500,100,1.22,0.01,39100000,"informational, navigational",,https://www.zillow.com/broward-county-fl/,https://www.realtor.com/realestateandhomes-search/Broward-County_FL
cape coral,0,6,8,60500,78,0.54,0.01,91300000,informational,,https://www.zillow.com/cape-coral-fl/,https://www.realtor.com/realestateandhomes-search/Cape-Coral_FL
chapel hill,0,68,86,60500,79,0.75,0,355000000,informational,,https://www.zillow.com/chapel-hill-nc/,https://www.realtor.com/realestateandhomes-search/Chapel-Hill_NC
charlotte north carolina,0,8,13,60500,93,0.66,0.01,366000000,informational,,https://www.zillow.com/charlotte-nc/,https://www.realtor.com/realestateandhomes-search/Charlotte_NC
chateau elan,0,89,52,60500,73,0.28,0.14,2230000,navigational,,https://www.zillow.com/braselton-ga/in-chateau-elan_att/,https://www.realtor.com/realestateandhomes-search/Chateau-Elan_Braselton_GA/overview
cherry hill mall,0,51,36,60500,65,0.13,0.01,26300000,navigational,,https://www.zillow.com/cherry-hill-mall-cherry-hill-township-nj/,https://www.realtor.com/realestateandhomes-search/Cherry-Hill-Mall_NJ
claim jumper,0,81,57,60500,73,0.94,0.01,8670000,navigational,,https://www.zillow.com/homedetails/1241-Claim-Jumper-Ln-Billings-MT-59105/3176452_zpid/,https://www.realtor.com/realestateandhomes-detail/1330-Claim-Jumper-Ln_Billings_MT_59105_M79540-32285
