Keyword,homelight.com,homes.com,century21.com,coldwellbanker.com,sothebysrealty.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),homes.com (pages),century21.com (pages),coldwellbanker.com (pages),sothebysrealty.com (pages)
bona fide,0,0,83,0,0,40500,64,6.99,0.69,104000000,informational,,,https://www.century21.com/glossary/definition/bona-fide,,
brian quinn,0,0,0,51,0,40500,64,0.00,0,40000000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Lake-Oconee-Realty_AND_Lake-Country-12433c/BRIAN-QUINN-477687a,
carolina beach,0,0,0,74,0,40500,75,0.62,0.11,611000000,informational,,,,https://www.coldwellbanker.com/coldwell-banker-sea-coast-advantage-11037c/carolina-beach-office-308099d,
casa de campo,0,0,0,0,55,40500,79,6.91,0.09,1320000000,navigational,,,,,https://www.sothebysrealty.com/eng/sales/casa-de-campo-lr-dom
cbx,0,0,0,48,0,40500,91,0.10,0.07,16100000,navigational,,,,https://www.coldwellbanker.com/careers/production-power/cbx-tech-suite.html,
charlie daniels,0,0,0,65,0,40500,73,0.83,0,19100000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Schneidmiller-Realty-10581c/Charlie-Daniels-402261a,
craigslist dayton ohio,0,53,0,0,0,40500,37,0.50,0,79,navigational,,https://www.homes.com/moraine-oh/homes-for-rent/,,,
darrel williams,0,0,0,46,0,40500,67,1.32,0,2540000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Realty-12669c/Darrel-Williams-599181a,
duplex for sale,0,15,1,0,0,40500,51,0.60,0.44,60,transactional,,https://www.homes.com/multi-family-homes-for-sale/,https://www.century21.com/real-estate/wisconsin/LSWI/?pt=3,,
erin gray,0,0,0,48,0,40500,53,1.66,0,241000000,informational,,,,"https://www.coldwellbanker.com/Coldwell-Banker-Schmidt,-Realtors-8377c/Erin-Gray-Myers-7493315a",
erin murphy,0,0,0,24,0,40500,55,0.00,0,25900000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Real-Estate-Group-45993c/Erin-Murphy-816975a,
fisher island,0,0,0,9,81,40500,58,0.72,0.01,134000000,"informational, transactional",,,,https://blog.coldwellbanker.com/5-fun-facts-fisher-island-everyone-know/,https://www.sothebysrealty.com/eng/sales/fisher-island-fl-usa
for sale,0,14,17,13,0,40500,100,0.31,0.08,8420000000,transactional,,https://www.homes.com/,https://www.century21.com/,https://www.coldwellbanker.com/,
forrent,0,41,0,0,0,40500,91,0.42,0.33,60,navigational,,https://www.homes.com/huntsville-al/35810/homes-for-rent/,,,
galena il,0,0,0,92,0,40500,78,0.59,0.1,7350000,"informational, navigational",,,,https://www.coldwellbanker.com/for-sale-homes/Galena-IL-13702c,
hamptons,0,0,0,0,19,40500,65,0.73,0.02,586000000,"informational, transactional",,,,,https://www.sothebysrealty.com/eng/sales/the-hamptons-ny-area
heather mills,0,0,0,24,0,40500,57,0.00,0,29400000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Professionals-727c/Heather-Mills-193375a,
highland park il,0,0,0,33,0,40500,61,0.47,0,42200000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Highland-Park-IL-4066c,
house rentals near me,0,5,0,0,0,40500,100,0.43,0.35,72,"informational, transactional",,https://www.homes.com/homes-for-rent/,,,
isle of palms,0,95,0,0,0,40500,71,0.66,0.12,10900000,informational,,https://www.homes.com/isle-of-palms-sc/,,,
jack wright,0,0,0,31,0,40500,62,0.00,0,142000000,informational,,,,"https://www.coldwellbanker.com/Coldwell-Banker-Apex,-Realtors-10381c/Jack-Wright-7583287a",
jackson hewitt tax service,0,0,0,55,0,40500,63,1.46,0.01,77,navigational,,,,https://www.coldwellbanker.com/,
julie warner,0,0,0,0,44,40500,38,0.00,0,25100000,"informational, transactional",,,,,https://www.sothebysrealty.com/eng/associate/180-a-813-84949331/julie-warner
kathy baker,0,0,0,61,0,40500,56,0.00,0,22500000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Schneidmiller-Realty-10581c/Kathy-Baker_Grigg-402357a,
katie cummings,0,0,0,0,46,40500,43,0.43,0,17400000,informational,,,,,https://www.sothebysrealty.com/eng/associate/180-a-813-4011593/katie-cummings
kelly brown,0,0,27,65,0,40500,45,0.74,0,884000000,informational,,,https://www.century21.com/real-estate-agent/profile/kelly-brown-P25202121,https://www.coldwellbanker.com/Coldwell-Banker-Professional-Associates-1227c/Kelly-Brown-198228a,
ken carson,0,0,0,12,0,40500,41,0.26,0.02,17100000,"informational, transactional",,,,https://www.coldwellbanker.com/Coldwell-Banker-Community-Realtors-2888c/Ken-Carson-7497633a,
laura wright,0,0,0,0,55,40500,62,0.39,0,0,informational,,,,,https://www.sothebysrealty.com/eng/associate/180-a-3041-67643590/laura-wright
linda perry,0,0,0,0,62,40500,74,0.42,0,51800000,informational,,,,,https://www.sothebysrealty.com/eng/associate/180-a-495-4019665/linda-perry
lisa lopes,0,0,0,51,38,40500,67,0.00,0,91300000,"informational, transactional",,,,https://www.coldwellbanker.com/Coldwell-Banker-American-Homes-53191c/Lisa-Lopes-7594321a,https://www.sothebysrealty.com/eng/associate/180-a-684-9749358/lisa-lopes
luxury,0,0,0,0,69,40500,83,0.53,0.01,2280000000,commercial,,,,,https://www.sothebysrealty.com/eng/sales/int
marietta ga,0,85,0,0,0,40500,90,0.75,0.01,50000000,informational,,https://www.homes.com/marietta-ga/,,,
mary austin,0,0,0,57,0,40500,71,0.00,0,233000000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-SDC-4555c/Mary-Austin-250020a,
michelle thomas,0,0,0,84,0,40500,75,1.48,0,215000000,"informational, transactional",,,,https://www.coldwellbanker.com/Coldwell-Banker-Vanguard-11671c/Michelle-Thomas-7538955a,
mobile home for sale,0,5,24,0,0,40500,90,0.54,0.38,3360000000,transactional,,https://www.homes.com/los-angeles-county-ca/mobile-homes-for-sale/,https://www.century21.com/real-estate/rhode-island/LSRI/?pt=8,,
neutral colors,0,0,0,59,0,40500,80,0.71,0.85,0,informational,,,,https://blog.coldwellbanker.com/benefits-of-neutral-colors-for-home-decor/,
new construction homes near me,0,17,0,0,0,40500,80,1.42,0.4,64,transactional,,https://www.homes.com/homes-for-sale/new-construction/,,,
patagonia sale,0,0,0,84,0,40500,81,1.26,1,42300000,"navigational, transactional",,,,https://www.coldwellbanker.com/for-sale-homes/Patagonia-AZ-17736c,
rachael taylor,0,0,0,0,44,40500,50,0.00,0,23500000,informational,,,,,https://www.sothebysrealty.com/eng/associate/180-a-df2009151546109821/rachael-taylor
realtor near me,0,27,0,7,0,40500,100,10.54,0.9,62,"navigational, transactional",,https://www.homes.com/,,https://www.coldwellbanker.com/,
realtor.com florida,0,0,35,49,0,40500,73,0.92,0.17,77,navigational,,,https://www.century21.com/real-estate/florida/LSFL/,https://www.coldwellbanker.com/,
rent near me,0,6,0,0,0,40500,100,0.57,0.37,69,"informational, transactional",,https://www.homes.com/homes-for-rent/,,,
rental homes near me,0,4,0,0,0,40500,99,0.49,0.38,60,"informational, transactional",,https://www.homes.com/homes-for-rent/,,,
rental properties near me,0,7,0,0,0,40500,100,0.62,0.32,70,transactional,,https://www.homes.com/homes-for-rent/,,,
rick gonzalez,0,0,24,0,0,40500,48,0.42,0,13400000,informational,,,https://www.century21.com/real-estate-agent/profile/rick-gonzalez-P25402250,,
sandy duncan,0,0,0,19,0,40500,55,0.00,0,13100000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Kinard-Realty-3268c/Sandy-Duncan-214123a,
shannon thornton,0,0,0,20,0,40500,42,0.62,0,7170000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-S.R.E.-Realtors-4841c/Shannon-Thornton-7513629a,
sherman oaks,0,0,0,0,48,40500,64,0.32,0,24200000,informational,,,,,https://www.sothebysrealty.com/eng/sales/sherman-oaks-ca-usa
summerville sc,0,0,87,0,0,40500,68,0.46,0.03,15000000,informational,,,https://www.century21.com/real-estate/summerville-sc/LCSCSUMMERVILLE/,,
susan miller,0,0,0,52,0,40500,66,0.69,0,154000000,"informational, navigational",,,,https://www.coldwellbanker.com/Coldwell-Banker-Real-Estate-Group-9881c/Susan-Miller-_-IN-258751a,
susan sullivan,0,0,0,57,0,40500,45,0.00,0,43500000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Real-Estate-Group-45993c/Susan-Sullivan-7419409a,
turks and caicos islands,0,0,0,0,72,40500,78,0.72,0.01,253000000,"informational, transactional",,,,,https://www.sothebysrealty.com/eng/sales/tca
vacaville,0,0,0,57,0,40500,56,0.53,0,14000000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Vacaville-CA-9169c,
waverly tn,0,87,0,0,0,40500,40,0.42,0,4970000,"informational, transactional",,https://www.homes.com/waverly-tn/,,,
william holden,0,0,0,0,75,40500,67,0.50,0,27400000,"informational, transactional",,,,,https://www.sothebysrealty.com/eng/associate/180-a-df181120201710825571/william-holden
zill,0,0,0,40,0,40500,51,0.04,0.11,6820000,"informational, transactional",,,,https://www.coldwellbanker.com/Coldwell-Banker-Pacesetter-Steel-Realtors-7803c/Kim-Zill-7633745a,
zillow las vegas,0,0,41,0,0,40500,48,0.25,0.22,82,"navigational, transactional",,,https://www.century21.com/real-estate/las-vegas-nv/LCNVLASVEGAS/,,
3 bedroom house for rent,0,8,0,0,0,33100,42,0.34,0.36,48,informational,,https://www.homes.com/wichita-ks/houses-for-rent/3-bedroom/,,,
432 park avenue,0,0,0,0,51,33100,80,0.31,0.01,19600000,informational,,,,,https://www.sothebysrealty.com/eng/sales/detail/180-l-1178-fx2rjt/432-park-avenue-81a-manhattan-new-york-ny-10022
access north ga,0,23,0,0,0,33100,44,3.86,0,628000000,navigational,,https://www.homes.com/hall-county-ga/homes-for-rent/,,,
airbnb las vegas,0,0,64,0,0,33100,63,0.55,0.35,10700000,"navigational, transactional",,,https://homesforsale.century21.com/CENTURY-21-Gavish-Real-Estate-10467c/Rachel-Black_Johnson-4937421a/pages/how-own-las-vegas-short-term-rental-airbnb-3617,,
andrea kelly,0,0,0,0,28,33100,50,0.00,0,152000000,"informational, transactional",,,,,https://www.sothebysrealty.com/encoresir/eng/associate/197-a-719-4029805/andrea-kelly
andrea martin,0,0,0,86,0,33100,57,4.46,0,233000000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Omni-Group-50951c/Andrea-Martin-7521093a,
anne francis,0,0,0,19,0,33100,51,0.00,0,163000000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Premier-10861c/Lee-Anne-Francis-7506145a,
apartment complexes near me,0,19,0,0,0,33100,97,1.32,0.14,76,transactional,,https://www.homes.com/apartments-for-rent/,,,
apartment rentals,0,50,0,0,0,33100,100,0.60,0.4,88,navigational,,https://www.homes.com/apartments-for-rent/,,,
apartments near me for rent,0,28,0,0,0,33100,91,0.65,0.4,48,"navigational, transactional",,https://www.homes.com/apartments-for-rent/,,,
ashley scott,0,0,90,0,0,33100,41,0.54,0,149000000,"informational, transactional",,,https://www.century21.com/real-estate-agent/profile/ashley-scott-P25367222,,
ben stein,0,0,0,0,45,33100,43,1.14,0,45500000,informational,,,,,https://www.sothebysrealty.com/eng/associate/180-a-df20101515321011761/ben-stein
bill miller,0,0,0,62,0,33100,79,1.18,0.01,324000000,navigational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Premier-Properties-4451c/Bill-Miller-247412a,
brighton ski resort,0,0,0,0,68,33100,67,0.59,0.04,2880000,navigational,,,,,https://www.sothebysrealty.com/eng/article/brighton-ski-resort
bryan edwards,0,0,0,35,0,33100,55,0.69,0,31000000,"informational, transactional",,,,"https://www.coldwellbanker.com/Coldwell-Banker-Antlers-Realty,-Inc.-3394c/Bryan-Edwards-7456237a",
calculate mortgage payment,0,0,61,0,0,33100,100,1.59,0.2,417000000,informational,,,https://www.century21.com/calculators/mortgage,,
cannon beach oregon,0,0,0,0,88,33100,74,0.72,0.04,6690000,"informational, navigational",,,,,https://www.sothebysrealty.com/eng/destinations/cannon-beach-oregon-usa
chris long,0,0,0,30,0,33100,71,0.00,0,1790000000,"informational, transactional",,,,https://www.coldwellbanker.com/Coldwell-Banker-Premier-10861c/Chris-Long-7569329a,
chuck edwards,0,0,46,0,0,33100,42,0.00,0,12700000,navigational,,,https://www.century21.com/real-estate-agent/profile/chuck-edwards-P10153419,,
condos for rent,0,15,0,0,0,33100,68,0.56,0.3,64,commercial,,https://www.homes.com/arlington-va/condos-for-rent/,,,
corfu,0,0,0,0,91,33100,76,0.98,0.02,45100000,"informational, transactional",,,,,https://www.sothebysrealty.com/eng/sales/corfu-io-grc
david price,0,0,0,70,0,33100,69,0.00,0,1010000000,"informational, transactional",,,,https://www.coldwellbanker.com/Coldwell-Banker-Realty-12629c/David-Price-561953a,
dork,0,0,0,90,0,33100,64,0.00,0,53500000,commercial,,,,"https://www.coldwellbanker.com/Coldwell-Banker-Schmidt,-Realtors-8377c/Kathy-Dork-7564005a",
dumbo brooklyn,0,0,0,0,59,33100,69,0.86,0.01,7920000,informational,,,,,https://www.sothebysrealty.com/eng/sales/dumbo-brooklyn-ny-usa
eastw,0,0,0,0,65,33100,32,1.43,1,292000,informational,,,,,https://www.sothebysrealty.com/eng/sales/detail/180-l-84637-3400679/491-muttontown-eastw-road-muttontown-ny-11791
erin payne,0,69,0,0,0,33100,38,0.00,0,8810000,informational,,https://www.homes.com/real-estate-agents/erin-payne/id-27392505/,,,
eureka ca,0,0,0,89,0,33100,85,0.67,0.02,39700000,informational,,,,https://www.coldwellbanker.com/for-sale-homes/Eureka-CA-13231c,
eureka springs arkansas,0,92,0,0,0,33100,73,0.53,0.08,8050000,informational,,https://www.homes.com/eureka-springs-ar/,,,
formica,0,0,39,0,0,33100,79,0.91,0.99,26100000,navigational,,,https://www.century21.com/real-estate-blog/is-formica-the-next-big-thing-again-for-the-kitchen/,,
geneva on the lake,0,0,62,0,0,33100,67,0.30,0.17,128000000,informational,,,https://www.century21.com/real-estate/geneva-on-the-lake-oh/LCOHGENEVAONTHELAKE/,,
home mortgage calculator,0,0,68,0,0,33100,100,1.74,0.22,312000000,informational,,,https://www.century21.com/calculators/mortgage,,
home partners of america,0,0,0,42,0,33100,71,2.17,0.04,1900000000,navigational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Realty-12615c/Ruth-Stanton-550793a/pages/home-partners-america-770,
jackson hewitt near me,0,0,0,30,0,33100,77,2.87,0.05,58,"navigational, transactional",,,,https://www.coldwellbanker.com/,
jane fallon,0,0,18,0,0,33100,45,0.00,0,11900000,informational,,,https://www.century21.com/real-estate-agent/profile/jane-fallon-P25345726,,
jason mitchell,0,0,46,0,0,33100,53,0.50,0,123000000,"informational, transactional",,,https://www.century21.com/real-estate-agent/profile/jason-mitchell-P25386196,,
john meehan,0,0,70,0,0,33100,72,0.00,0,6980000,informational,,,https://www.century21.com/real-estate-agent/profile/john-meehan-P80077587,,
jonathan knight,0,0,70,0,0,33100,64,0.46,0,64700000,"informational, transactional",,,https://www.century21.com/real-estate-agent/profile/johnathan-knight-P411418214,,
justin qualley,0,35,0,0,0,33100,23,0.00,0,2400000,informational,,https://www.homes.com/real-estate-agents/justin-qualley/id-26495618/,,,
kim delaney,0,0,0,26,0,33100,43,0.00,0,11600000,"informational, transactional",,,,https://www.coldwellbanker.com/Coldwell-Banker-Realty-12629c/Kim-Delaney-7383609a,
lake las vegas,0,0,57,0,80,33100,75,2.03,0.14,447000000,"informational, transactional",,,https://www.century21.com/real-estate/lake-las-vegas-las-vegas-henderson-paradise-nv/LR89011LAKELASVEGAS/,,https://www.sothebysrealty.com/new-developments/project/north-shore-at-lake-las-vegas
lake lure,0,0,96,0,0,33100,62,0.65,0.07,27600000,"informational, transactional",,,https://www.century21.com/real-estate/lake-lure-nc/LCNCLAKELURE/,,
lands of texas,0,61,0,0,0,33100,58,0.27,0.14,127000000,informational,,https://www.homes.com/texas/land-for-sale/,,,
leon robinson,0,0,0,31,0,33100,45,0.00,0,37000000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-Realty-_-Mid_Atlantic-12685c/Leon-Robinson-4974899a,
loon mountain,0,0,0,0,45,33100,68,0.76,0.11,7670000,navigational,,,,,https://www.sothebysrealty.com/eng/article/loon-mountain
mark stock,0,0,0,0,39,33100,56,1.76,0,1130000000,informational,,,,,https://www.sothebysrealty.com/eng/associate/180-a-df2201132332101048204/mark-stock
mary bell,0,0,0,0,72,33100,61,0.00,0,295000000,"informational, transactional",,,,,https://www.sothebysrealty.com/eng/associate/180-a-df1810021200106051/mary-bell
michael gross,0,0,76,0,0,33100,62,0.51,0,326000000,"informational, transactional",,,https://www.century21.com/real-estate-agent/profile/michael-gross-P25274412,,
michael miller,0,0,0,76,0,33100,41,0.43,0.01,475000000,informational,,,,https://www.coldwellbanker.com/Coldwell-Banker-High-Country-Realty-1792c/Michael-Miller-203154a,
montecito,0,0,0,0,82,33100,65,0.72,0.01,16300000,informational,,,,,https://www.sothebysrealty.com/eng/sales/montecito-ca-usa
myat&t,0,0,0,0,68,33100,73,2.08,0.14,6180000,transactional,,,,,https://www.sothebysrealty.com/eng/associate/180-a-83736-404149803/andrew-myatt
nancy walker,0,0,0,60,0,33100,52,0.00,0,44800000,"informational, transactional",,,,https://www.coldwellbanker.com/Coldwell-Banker-Realty-12673c/Nancy-Walker-608953a,
new homes,0,44,0,0,0,33100,100,1.35,0.1,3870000000,commercial,,https://www.homes.com/homes-for-sale/new-construction/,,,
new hope pa,0,0,0,0,91,33100,58,0.41,0.02,627000000,informational,,,,,https://www.sothebysrealty.com/eng/sales/new-hope-pa-usa
north myrtle beach,0,77,0,0,0,33100,74,0.87,0.13,83200000,informational,,https://www.homes.com/north-myrtle-beach-sc/,,,
oak island nc,0,67,69,60,0,33100,60,0.55,0.08,83800000,informational,,https://www.homes.com/oak-island-nc/,https://www.century21.com/real-estate/oak-island-nc/LCNCOAKISLAND/,https://www.coldwellbanker.com/coldwell-banker-sea-coast-advantage-11037c/oak-island-office-308109d,
oakmont bakery,0,0,0,57,0,33100,67,0.00,0,72,navigational,,,,https://www.coldwellbanker.com/for-sale-homes/Oakmont-PA-6460c,
ocala craigslist,0,29,0,0,0,33100,37,0.50,0,94,navigational,,https://www.homes.com/ocala-fl/oak-run-neighborhood/homes-for-sale/,,,
oxnard ca,0,0,47,0,0,33100,71,0.63,0.01,30400000,informational,,,https://www.century21.com/real-estate/oxnard-ca/LCCAOXNARD/,,
phyllis smith,0,0,28,0,0,33100,61,0.00,0,16500000,"informational, transactional",,,https://www.century21.com/real-estate-agent/profile/phyllis-smith-P25346495,,
pressure washing,0,3,0,0,0,33100,72,1.99,1,269000000,transactional,,https://www.homes.com/blog/2018/01/7-things-you-should-know-before-you-power-wash-anything/,,,
properties,0,0,0,47,55,33100,100,1.58,0.09,7200000000,navigational,,,,https://www.coldwellbanker.com/,https://www.sothebysrealty.com/eng/sales/int
property for sale near me,0,30,12,8,0,33100,90,0.65,0.48,61,transactional,,https://www.homes.com/homes-for-sale/,https://www.century21.com/property-search-map,https://www.coldwellbanker.com/,
realty,0,0,0,11,3,33100,100,1.37,0.13,214000000,navigational,,,,https://www.coldwellbanker.com/,https://www.sothebysrealty.com/eng
