Keyword,homelight.com,homes.com,century21.com,coldwellbanker.com,sothebysrealty.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),homes.com (pages),century21.com (pages),coldwellbanker.com (pages),sothebysrealty.com (pages)
homes for sale corpus christi,38,6,8,9,18,4400,60,0.42,0.32,5680000,"informational, transactional",https://www.homelight.com/best-time-to-sell-house/corpus-christi-tx,https://www.homes.com/corpus-christi-tx/,https://www.century21.com/real-estate/corpus-christi-tx/LCTXCORPUSCHRISTI/,https://www.coldwellbanker.com/for-sale-homes/Corpus-Christi-TX-2268c,https://www.sothebysrealty.com/eng/sales/corpus-christi-tx-usa
homes for sale georgetown tx,56,11,8,29,14,4400,58,1.04,0.42,6930000,"informational, transactional",https://www.homelight.com/georgetown-tx/homes-for-sale,https://www.homes.com/georgetown-tx/,https://www.century21.com/real-estate/georgetown-tx/LCTXGEORGETOWN/,https://www.coldwellbanker.com/for-sale-homes/Georgetown-TX-3500c,https://www.sothebysrealty.com/eng/sales/georgetown-tx-usa
homes for sale helena mt,49,8,6,7,17,4400,54,0.21,0.28,2780000,"informational, transactional",https://www.homelight.com/helena-mt/sold,https://www.homes.com/helena-mt/,https://www.century21.com/real-estate/helena-mt/LCMTHELENA/,https://www.coldwellbanker.com/for-sale-homes/Helena-MT-14496c,https://www.sothebysrealty.com/eng/sales/helena-mt-usa/2-pg
homes for sale in aiken sc,49,7,8,10,26,4400,57,0.41,0.35,2580000,"informational, transactional",https://www.homelight.com/aiken-sc/homes-for-sale,https://www.homes.com/aiken-sc/,https://www.century21.com/real-estate/aiken-sc/LCSCAIKEN/,https://www.coldwellbanker.com/for-sale-homes/Aiken-SC-10055c,https://www.sothebysrealty.com/eng/sales/aiken-sc-usa
homes for sale in boise idaho,73,6,8,11,14,4400,66,0.81,0.37,5030000,"informational, transactional",https://www.homelight.com/boise-id/top-real-estate-agents,https://www.homes.com/boise-id/,https://www.century21.com/real-estate/boise-id/LCIDBOISE/,https://www.coldwellbanker.com/for-sale-homes/Boise-ID-21214c,https://www.sothebysrealty.com/eng/sales/boise-id-usa
homes for sale in chandler az,51,7,9,10,16,4400,63,0.70,0.39,5890000,"informational, transactional",https://www.homelight.com/best-time-to-sell-house/chandler-az,https://www.homes.com/chandler-az/,https://www.century21.com/real-estate/chandler-az/LCAZCHANDLER/,https://www.coldwellbanker.com/for-sale-homes/Chandler-AZ-1868c,https://www.sothebysrealty.com/eng/sales/chandler-az-usa
homes for sale in des moines iowa,59,11,8,10,43,4400,61,0.54,0.33,3960000,"informational, transactional",https://www.homelight.com/best-time-to-sell-house/des-moines-ia,https://www.homes.com/des-moines-ia/50317/,https://www.century21.com/real-estate/des-moines-ia/LCIADESMOINES/,https://www.coldwellbanker.com/for-sale-homes/Des-Moines-IA-12670c,https://www.sothebysrealty.com/eng/sales/des-moines-ia-usa
homes for sale in greenville nc,31,7,9,10,14,4400,58,0.39,0.35,12000000,"informational, transactional",https://www.homelight.com/greenville-nc/homes-for-sale,https://www.homes.com/greenville-nc/,https://www.century21.com/real-estate/greenville-nc/LCNCGREENVILLE/,https://www.coldwellbanker.com/for-sale-homes/Greenville-NC-14119c,https://www.sothebysrealty.com/eng/sales/greenville-nc-usa/2-pg
homes for sale in kissimmee fl,66,6,10,18,15,4400,66,0.49,0.43,7460000,"informational, transactional",https://www.homelight.com/kissimmee-fl/top-real-estate-agents,https://www.homes.com/kissimmee-fl/,https://www.century21.com/real-estate/kissimmee-fl/LCFLKISSIMMEE/,https://www.coldwellbanker.com/for-sale-homes/Kissimmee-FL-4659c,https://www.sothebysrealty.com/eng/sales/kissimmee-fl-usa
homes for sale in lakeland florida,50,8,9,15,22,4400,63,0.44,0.39,6310000,"informational, transactional",https://www.homelight.com/lakeland-fl/homes-for-sale/single-family-homes,https://www.homes.com/lakeland-fl/,https://www.century21.com/real-estate/lakeland-fl/LCFLLAKELAND/,https://www.coldwellbanker.com/for-sale-homes/Lakeland-FL-4817c,https://www.sothebysrealty.com/eng/sales/lakeland-fl-usa
homes for sale in marietta ga,51,6,9,14,11,4400,60,0.50,0.36,98,"informational, transactional",https://www.homelight.com/best-time-to-sell-house/marietta-ga,https://www.homes.com/marietta-ga/,https://www.century21.com/real-estate/marietta-ga/LCGAMARIETTA/,https://www.coldwellbanker.com/for-sale-homes/Marietta-GA-5423c,https://www.sothebysrealty.com/eng/sales/marietta-ga-usa
homes for sale in naples fl,57,8,10,15,12,4400,71,0.71,0.41,8960000,"informational, transactional",https://www.homelight.com/best-time-to-sell-house/naples-fl,https://www.homes.com/naples-fl/,https://www.century21.com/real-estate/naples-fl/LCFLNAPLES/,https://www.coldwellbanker.com/for-sale-homes/Naples-FL-6025c,https://www.sothebysrealty.com/eng/sales/naples-fl-usa
homes for sale in new bern nc,19,10,9,8,17,4400,57,0.41,0.36,2860000,"informational, transactional",https://www.homelight.com/new-bern-nc/homes-for-sale,https://www.homes.com/new-bern-nc/,https://www.century21.com/real-estate/new-bern-nc/LCNCNEWBERN/,https://www.coldwellbanker.com/for-sale-homes/New-Bern-NC-17045c,https://www.sothebysrealty.com/eng/sales/new-bern-nc-usa
homes for sale in palm coast fl,56,8,10,15,16,4400,59,0.43,0.41,11400000,"informational, transactional",https://www.homelight.com/best-time-to-sell-house/palm-coast-fl,https://www.homes.com/palm-coast-fl/,https://www.century21.com/real-estate/palm-coast-fl/LCFLPALMCOAST/,https://www.coldwellbanker.com/for-sale-homes/Palm-Coast-FL-6684c,https://www.sothebysrealty.com/eng/sales/palm-coast-fl-usa
homes for sale in plano tx,41,8,10,24,21,4400,63,0.53,0.35,8480000,"informational, transactional",https://www.homelight.com/plano-tx/homes-for-sale,https://www.homes.com/plano-tx/,https://www.century21.com/real-estate/plano-tx/LCTXPLANO/,https://www.coldwellbanker.com/for-sale-homes/Plano-TX-7072c,https://www.sothebysrealty.com/eng/sales/plano-tx-usa
homes for sale in riverside ca,21,7,8,10,12,4400,63,0.50,0.39,17000000,"informational, transactional",https://www.homelight.com/riverside-ca/homes-for-sale,https://www.homes.com/riverside-ca/,https://www.century21.com/real-estate/riverside-ca/LCCARIVERSIDE/,https://www.coldwellbanker.com/for-sale-homes/Riverside-CA-7519c,https://www.sothebysrealty.com/eng/sales/riverside-county-ca-area
homes for sale in sebring fl,39,6,7,8,20,4400,54,0.31,0.39,1160000,"informational, transactional",https://www.homelight.com/sebring-fl/homes-for-sale/2-bedroom,https://www.homes.com/sebring-fl/,https://www.century21.com/real-estate/sebring-fl/LCFLSEBRING/,https://www.coldwellbanker.com/for-sale-homes/Sebring-FL-18940c,https://www.sothebysrealty.com/eng/sales/sebring-fl-usa
homes for sale in spring tx,16,7,9,13,12,4400,61,0.72,0.37,100,"informational, transactional",https://www.homelight.com/spring-tx/homes-for-sale,https://www.homes.com/spring-tx/,https://www.century21.com/real-estate/spring-tx/LCTXSPRING/,https://www.coldwellbanker.com/for-sale-homes/Spring-TX-8503c,https://www.sothebysrealty.com/eng/sales/spring-tx-usa
homes for sale in surprise az,53,7,8,11,27,4400,57,0.67,0.4,99,"informational, transactional",https://www.homelight.com/surprise-az/homes-for-sale,https://www.homes.com/surprise-az/,https://www.century21.com/real-estate/surprise-az/LCAZSURPRISE/,https://www.coldwellbanker.com/for-sale-homes/Surprise-AZ-8766c,https://www.sothebysrealty.com/eng/sales/surprise-az-usa/24-pg
homes for sale in tracy ca,23,8,9,10,18,4400,55,0.39,0.35,7360000,"informational, transactional",https://www.homelight.com/tracy-ca/homes-for-sale/single-family-homes,https://www.homes.com/tracy-ca/,https://www.century21.com/real-estate/tracy-ca/LCCATRACY/,https://www.coldwellbanker.com/for-sale-homes/Tracy-CA-8992c,https://www.sothebysrealty.com/eng/sales/tracy-ca-usa
homes for sale in tucson,61,8,9,17,15,4400,74,0.87,0.37,12400000,"informational, transactional",https://www.homelight.com/best-time-to-sell-house/tucson-az,https://www.homes.com/tucson-az/,https://www.century21.com/real-estate/tucson-az/LCAZTUCSON/,https://www.coldwellbanker.com/for-sale-homes/Tucson-AZ-87c,https://www.sothebysrealty.com/eng/sales/tucson-az-usa
homes for sale nc,46,5,6,21,15,4400,71,0.50,0.32,70,"informational, transactional",https://www.homelight.com/states/nc/homes-for-sale,https://www.homes.com/north-carolina/,https://www.century21.com/real-estate/north-carolina/LSNC/,https://www.coldwellbanker.com/north-carolina-real-estate-brokers?src=hp,https://www.sothebysrealty.com/eng/sales/nc-usa
homes for sale portland oregon,76,8,7,14,11,4400,65,0.42,0.36,19200000,"informational, transactional",https://www.homelight.com/portland-or/top-real-estate-agents,https://www.homes.com/portland-or/,https://www.century21.com/real-estate/portland-or/LCORPORTLAND/,https://www.coldwellbanker.com/for-sale-homes/Portland-OR-179c,https://www.sothebysrealty.com/eng/sales/portland-or-usa
homes for sale richmond va,63,7,8,18,11,4400,65,0.52,0.31,17300000,"informational, transactional",https://www.homelight.com/richmond-va/top-real-estate-agents,https://www.homes.com/richmond-va/,https://www.century21.com/real-estate/richmond-va/LCVARICHMOND/,https://www.coldwellbanker.com/for-sale-homes/Richmond-VA-7459c,https://www.sothebysrealty.com/eng/sales/richmond-va-usa
homes for sale scottsdale az,63,8,10,7,9,4400,68,0.86,0.35,7300000,"informational, transactional",https://www.homelight.com/best-time-to-sell-house/scottsdale-az,https://www.homes.com/scottsdale-az/,https://www.century21.com/real-estate/scottsdale-az/LCAZSCOTTSDALE/,https://www.coldwellbanker.com/for-sale-homes/Scottsdale-AZ-8083c,https://www.sothebysrealty.com/eng/sales/scottsdale-az-usa
homes for sale st augustine fl,60,8,7,9,11,4400,56,0.74,0.39,5490000,"informational, transactional",https://www.homelight.com/best-time-to-sell-house/st-augustine-fl,https://www.homes.com/saint-augustine-fl/,https://www.century21.com/real-estate/st-augustine-fl/LCFLSTAUGUSTINE/,https://www.coldwellbanker.com/for-sale-homes/St.-Augustine-FL-416c,https://www.sothebysrealty.com/eng/sales/st-augustine-fl-usa
house for sale in nc,65,7,6,30,17,4400,73,0.54,0.35,98,transactional,https://www.homelight.com/states/nc/homes-for-sale,https://www.homes.com/north-carolina/,https://www.century21.com/real-estate/north-carolina/LSNC/,https://www.coldwellbanker.com/for-sale-homes/New-Bern-NC-17045c,https://www.sothebysrealty.com/eng/sales/nc-usa
house for sale in sacramento,64,7,9,19,14,4400,71,1.06,0.36,99,"informational, transactional",https://www.homelight.com/sacramento-ca/real-estate-agent-commissions,https://www.homes.com/sacramento-ca/,https://www.century21.com/real-estate/sacramento-ca/LCCASACRAMENTO/,https://www.coldwellbanker.com/for-sale-homes/East-Sacramento-Sacramento-CA-1831n,https://www.sothebysrealty.com/eng/sales/sacramento-ca-usa
houses for sale fort worth,59,7,8,10,13,4400,73,0.81,0.42,42600000,"informational, transactional",https://www.homelight.com/fort-worth-tx/top-real-estate-agents,https://www.homes.com/fort-worth-tx/,https://www.century21.com/real-estate/fort-worth-tx/LCTXFORTWORTH/,https://www.coldwellbanker.com/for-sale-homes/Fort-Worth-TX-3299c,https://www.sothebysrealty.com/eng/sales/fort-worth-tx-usa
houses for sale in clarksville tn,46,7,8,11,19,4400,64,1.24,0.43,88,"informational, transactional",https://www.homelight.com/clarksville-tn/homes-for-sale,https://www.homes.com/clarksville-tn/,https://www.century21.com/real-estate/clarksville-tn/LCTNCLARKSVILLE/,https://www.coldwellbanker.com/for-sale-homes/Clarksville-TN-319c,https://www.sothebysrealty.com/eng/sales/clarksville-tn-usa
houses for sale in missouri,91,5,4,37,20,4400,64,0.42,0.32,27800000,"informational, transactional",https://www.homelight.com/states/mo/homes-for-sale,https://www.homes.com/missouri/,https://www.century21.com/real-estate/missouri/LSMO/,https://www.coldwellbanker.com/missouri-real-estate-brokers?src=hp,https://www.sothebysrealty.com/eng/sales/mo-usa
houses for sale in moreno valley,20,6,9,17,12,4400,63,0.29,0.38,4870000,"informational, transactional",https://www.homelight.com/moreno-valley-ca/homes-for-sale,https://www.homes.com/moreno-valley-ca/,https://www.century21.com/real-estate/moreno-valley-ca/LCCAMORENOVALLEY/,https://www.coldwellbanker.com/for-sale-homes/Moreno-Valley-CA-5888c,https://www.sothebysrealty.com/eng/sales/moreno-valley-moreno-valley-ca-usa
houses for sale in rochester mn,67,9,10,11,16,4400,56,0.54,0.36,4470000,"informational, transactional",https://www.homelight.com/rochester-mn/real-estate-agent-commissions,https://www.homes.com/rochester-mn/,https://www.century21.com/real-estate/rochester-mn/LCMNROCHESTER/,https://www.coldwellbanker.com/for-sale-homes/Rochester-MN-18550c,https://www.sothebysrealty.com/eng/sales/rochester-mn-usa
houses for sale in san antonio,70,7,8,13,15,4400,68,0.98,0.44,28000000,"informational, transactional",https://www.homelight.com/san-antonio-tx/top-real-estate-agents,https://www.homes.com/san-antonio-tx/,https://www.century21.com/real-estate/san-antonio-tx/LCTXSANANTONIO/,https://www.coldwellbanker.com/for-sale-homes/San-Antonio-TX-7921c,https://www.sothebysrealty.com/eng/sales/san-antonio-tx-usa
houses for sale in west palm beach,42,8,9,29,14,4400,71,0.65,0.46,99,"informational, transactional",https://www.homelight.com/west-palm-beach-fl/homes-for-sale,https://www.homes.com/west-palm-beach-fl/,https://www.century21.com/real-estate/west-palm-beach-fl/LCFLWESTPALMBEACH/,https://www.coldwellbanker.com/for-sale-homes/West-Palm-Beach-FL-9561c,https://www.sothebysrealty.com/eng/sales/west-palm-beach-fl-usa
houses for sale pittsburgh,66,10,8,12,13,4400,69,0.41,0.39,15000000,"informational, transactional",https://www.homelight.com/blog/buyer-buy-house-in-pittsburgh/,https://www.homes.com/pittsburgh-pa/,https://www.century21.com/real-estate/pittsburgh-pa/LCPAPITTSBURGH/,https://www.coldwellbanker.com/for-sale-homes/Pittsburgh-PA-294c,https://www.sothebysrealty.com/eng/sales/pittsburgh-pa-usa
houses for sale tyler tx,63,8,7,11,24,4400,66,0.43,0.38,6150000,"informational, transactional",https://www.homelight.com/tyler-tx/top-real-estate-agents,https://www.homes.com/tyler-tx/,https://www.century21.com/real-estate/tyler-tx/LCTXTYLER/,https://www.coldwellbanker.com/for-sale-homes/Tyler-TX-20011c,https://www.sothebysrealty.com/eng/sales/tyler-tx-usa
houston texas homes for sale,26,6,9,25,16,4400,79,0.55,0.38,33700000,"informational, transactional",https://www.homelight.com/houston-tx/homes-for-sale,https://www.homes.com/houston-tx/,https://www.century21.com/real-estate/houston-tx/LCTXHOUSTON/,https://www.coldwellbanker.com/for-sale-homes/Houston-TX-4206c,https://www.sothebysrealty.com/eng/sales/houston-tx-usa
lake havasu homes for sale,52,5,9,13,32,4400,60,0.70,0.45,1910000,"informational, transactional",https://www.homelight.com/lake-havasu-city-az/top-real-estate-agents,https://www.homes.com/lake-havasu-city-az/,https://www.century21.com/real-estate/lake-havasu-city-az/LCAZLAKEHAVASUCITY/,https://www.coldwellbanker.com/for-sale-homes/Lake-Havasu-City-AZ-444c,https://www.sothebysrealty.com/eng/sales/lake-havasu-city-az-usa
maryland homes for sale,57,5,6,33,14,4400,69,0.54,0.31,47500000,"informational, transactional",https://www.homelight.com/blog/selling-a-house-as-is-in-maryland/,https://www.homes.com/maryland/,https://www.century21.com/real-estate/maryland/LSMD/,https://www.coldwellbanker.com/for-sale-homes/Ocean-City-MD-6480c,https://www.sothebysrealty.com/eng/sales/md-usa
modesto homes for sale,37,8,7,9,13,4400,61,0.31,0.32,5080000,"informational, transactional",https://www.homelight.com/best-time-to-sell-house/modesto-ca,https://www.homes.com/modesto-ca/,https://www.century21.com/real-estate/modesto-ca/LCCAMODESTO/,https://www.coldwellbanker.com/for-sale-homes/Modesto-CA-5789c,https://www.sothebysrealty.com/eng/sales/modesto-modesto-ca-usa/2-pg
orlando florida homes for sale,54,5,10,16,13,4400,74,0.54,0.43,17900000,"informational, transactional",https://www.homelight.com/orlando-fl/homes-for-sale,https://www.homes.com/orlando-fl/,https://www.century21.com/real-estate/orlando-fl/LCFLORLANDO/,https://www.coldwellbanker.com/for-sale-homes/Orlando-FL-6587c,https://www.sothebysrealty.com/eng/sales/orlando-fl-usa
palm springs homes for sale,77,8,10,20,7,4400,64,0.76,0.38,21400000,"informational, transactional",https://www.homelight.com/best-time-to-sell-house/palm-springs-ca,https://www.homes.com/palm-springs-ca/,https://www.century21.com/real-estate/palm-springs-ca/LCCAPALMSPRINGS/,https://www.coldwellbanker.com/for-sale-homes/Palm-Springs-CA-6687c,https://www.sothebysrealty.com/eng/sales/palm-springs-ca-usa
palm springs real estate,64,13,8,27,7,4400,71,0.71,0.34,32800000,commercial,https://www.homelight.com/palm-springs-ca/top-real-estate-agents,https://www.homes.com/palm-springs-ca/,https://www.century21.com/real-estate/palm-springs-ca/LCCAPALMSPRINGS/,https://www.coldwellbanker.com/for-sale-homes/Palm-Springs-CA-6687c,https://www.sothebysrealty.com/eng/sales/palm-springs-ca-usa
prescott az real estate,29,8,9,12,27,4400,67,0.40,0.32,5430000,informational,https://www.homelight.com/prescott-az/top-real-estate-agents,https://www.homes.com/prescott-az/,https://www.century21.com/real-estate/prescott-az/LCAZPRESCOTT/,https://www.coldwellbanker.com/for-sale-homes/Prescott-AZ-7244c,https://www.sothebysrealty.com/eng/sales/prescott-az-usa
san antonio real estate,66,8,7,16,31,4400,73,1.09,0.37,101000000,informational,https://www.homelight.com/san-antonio-tx/top-real-estate-agents,https://www.homes.com/san-antonio-tx/,https://www.century21.com/real-estate/san-antonio-tx/LCTXSANANTONIO/,https://www.coldwellbanker.com/for-sale-homes/San-Antonio-TX-7921c,https://www.sothebysrealty.com/eng/sales/san-antonio-tx-usa
