Keyword,homelight.com,homes.com,century21.com,coldwellbanker.com,sothebysrealty.com,Search Volume,Keyword Difficulty,CPC,Competition,Results,Keyword Intents,homelight.com (pages),homes.com (pages),century21.com (pages),coldwellbanker.com (pages),sothebysrealty.com (pages)
elizabeth homes,0,89,49,67,43,6600,63,0.31,0.01,282000000,"informational, transactional",,https://www.homes.com/elizabeth-co/,https://www.century21.com/real-estate/elizabeth-nj/LCNJELIZABETH/,https://www.coldwellbanker.com/for-sale-homes/Elizabeth-TownshipBorough-PA-2928c,https://www.sothebysrealty.com/eng/sales/cape-elizabeth-me-usa
hawi,0,61,77,56,17,6600,31,0.93,0,4190000,"informational, transactional",,https://www.homes.com/hawi-hi/,https://www.century21.com/real-estate/hawi-hi/LCHIHAWI/,https://www.coldwellbanker.com/for-sale-homes/Hawi-HI-14429c,https://www.sothebysrealty.com/eng/sales/hawi-hi-usa
homes for sale asheville nc,0,11,14,19,13,6600,69,0.29,0.37,93,"informational, transactional",,https://www.homes.com/asheville-nc/,https://www.century21.com/real-estate/asheville-nc/LCNCASHEVILLE/?pt=1,https://www.coldwellbanker.com/for-sale-homes/Asheville-NC-10393c,https://www.sothebysrealty.com/eng/sales/asheville-nc-usa
homes for sale colorado,0,11,10,53,12,6600,78,0.78,0.35,99200000,"informational, transactional",,https://www.homes.com/colorado/,https://www.century21.com/real-estate/colorado/LSCO/,https://www.coldwellbanker.com/for-sale-homes/Colorado-Springs-CO-2160c,https://www.sothebysrealty.com/eng/sales/co-usa
homes for sale in alabama,0,5,4,20,17,6600,67,0.37,0.28,45200000,"informational, transactional",,https://www.homes.com/alabama/,https://www.century21.com/real-estate/alabama/LSAL/,https://www.coldwellbanker.com/alabama-real-estate-brokers?src=hp,https://www.sothebysrealty.com/eng/sales/al-usa
homes for sale in cape coral fl,0,7,10,16,17,6600,68,0.45,0.41,6430000,"informational, transactional",,https://www.homes.com/cape-coral-fl/,https://www.century21.com/real-estate/cape-coral-fl/LCFLCAPECORAL/,https://www.coldwellbanker.com/for-sale-homes/Cape-Coral-FL-1690c,https://www.sothebysrealty.com/eng/sales/cape-coral-fl-usa
homes for sale in ct,0,5,7,21,12,6600,70,0.35,0.25,69,"informational, transactional",,https://www.homes.com/connecticut/,https://www.century21.com/real-estate/connecticut/LSCT/?pt=1,https://www.coldwellbanker.com/for-sale-homes/Meriden-CT-16429c,https://www.sothebysrealty.com/eng/sales/ct-usa
homes for sale in delaware,0,7,6,26,14,6600,70,0.38,0.37,34700000,"informational, transactional",,https://www.homes.com/delaware/,https://www.century21.com/real-estate/delaware/LSDE/,https://www.coldwellbanker.com/delaware-real-estate-brokers?src=hp,https://www.sothebysrealty.com/eng/sales/de-usa
homes for sale in ga,0,5,6,37,15,6600,72,0.54,0.29,82,"informational, transactional",,https://www.homes.com/georgia/,https://www.century21.com/real-estate/georgia/LSGA/,https://www.coldwellbanker.com/georgia-real-estate-brokers?src=hp,https://www.sothebysrealty.com/eng/sales/ga-usa
homes for sale in greensboro nc,0,7,10,9,22,6600,65,0.33,0.34,99,"informational, transactional",,https://www.homes.com/greensboro-nc/,https://www.century21.com/real-estate/greensboro-nc/LCNCGREENSBORO/,https://www.coldwellbanker.com/for-sale-homes/Greensboro-NC-14098c,https://www.sothebysrealty.com/eng/sales/greensboro-nc-usa
homes for sale in idaho,0,9,8,22,13,6600,72,0.54,0.32,35900000,"informational, transactional",,https://www.homes.com/idaho/houses-for-sale/,https://www.century21.com/property-search-map-Idaho-SID,https://www.coldwellbanker.com/for-sale-homes/Idaho-Falls-ID-14862c,https://www.sothebysrealty.com/eng/sales/id-usa
homes for sale in lexington ky,0,7,8,9,12,6600,67,0.39,0.26,98,"informational, transactional",,https://www.homes.com/lexington-ky/,https://www.century21.com/real-estate/lexington-ky/LCKYLEXINGTON/,https://www.coldwellbanker.com/for-sale-homes/Lexington-KY-22727c,https://www.sothebysrealty.com/eng/sales/lexington-ky-usa
homes for sale in mesa az,0,7,8,29,15,6600,67,0.83,0.41,97,"informational, transactional",,https://www.homes.com/mesa-az/,https://www.century21.com/real-estate/mesa-az/LCAZMESA/,https://www.coldwellbanker.com/for-sale-homes/Mesa-AZ-5635c,https://www.sothebysrealty.com/eng/sales/mesa-az-usa
homes for sale in nashville tn,0,6,7,26,14,6600,72,0.74,0.32,11600000,"informational, transactional",,https://www.homes.com/nashville-tn/,https://www.century21.com/real-estate/nashville-tn/LCTNNASHVILLE/,https://www.coldwellbanker.com/for-sale-homes/Nashville-TN-232c,https://www.sothebysrealty.com/eng/sales/nashville-tn-usa
homes for sale in nj,0,7,5,25,14,6600,77,0.53,0.32,53,"informational, transactional",,https://www.homes.com/new-jersey/,https://www.century21.com/real-estate/new-jersey/LSNJ/,https://www.coldwellbanker.com/for-sale-homes/Jersey-City-NJ-4500c,https://www.sothebysrealty.com/eng/sales/nj-usa
homes for sale in oklahoma,0,6,4,12,14,6600,70,0.54,0.34,42300000,"informational, transactional",,https://www.homes.com/oklahoma-city-ok/,https://www.century21.com/real-estate/oklahoma/LSOK/,https://www.coldwellbanker.com/for-sale-homes/Oklahoma-City-OK-17436c,https://www.sothebysrealty.com/eng/sales/ok-usa
homes for sale in oregon,0,8,4,21,12,6600,75,0.47,0.3,77600000,"informational, transactional",,https://www.homes.com/oregon/,https://www.century21.com/real-estate/oregon/LSOR/,https://www.coldwellbanker.com/for-sale-homes/Oregon-City-OR-6577c,https://www.sothebysrealty.com/eng/sales/or-usa
homes for sale in san antonio tx,0,6,8,11,14,6600,68,0.81,0.42,30200000,"informational, transactional",,https://www.homes.com/san-antonio-tx/,https://www.century21.com/real-estate/san-antonio-tx/LCTXSANANTONIO/,https://www.coldwellbanker.com/for-sale-homes/San-Antonio-TX-7921c,https://www.sothebysrealty.com/eng/sales/san-antonio-tx-usa
homes for sale in sarasota fl,0,7,11,12,13,6600,71,0.56,0.4,10700000,"informational, transactional",,https://www.homes.com/sarasota-fl/,https://www.century21.com/real-estate/sarasota-fl/LCFLSARASOTA/,https://www.coldwellbanker.com/for-sale-homes/Sarasota-FL-8019c,https://www.sothebysrealty.com/eng/sales/sarasota-fl-usa
homes for sale in sarasota florida,0,7,11,12,14,6600,71,0.56,0.4,8960000,"informational, transactional",,https://www.homes.com/sarasota-fl/,https://www.century21.com/real-estate/sarasota-fl/LCFLSARASOTA/,https://www.coldwellbanker.com/for-sale-homes/Sarasota-FL-8019c,https://www.sothebysrealty.com/eng/sales/sarasota-fl-usa
homes for sale in sc,0,5,6,21,17,6600,69,0.55,0.34,86,"informational, transactional",,https://www.homes.com/south-carolina/,https://www.century21.com/real-estate/south-carolina/LSSC/,https://www.coldwellbanker.com/for-sale-homes/Hartsville-SC-14395c,https://www.sothebysrealty.com/eng/sales/sc-usa
homes for sale in vermont,0,40,4,30,10,6600,67,0.26,0.22,24300000,"informational, transactional",,https://www.homes.com/burlington-vt/,https://www.century21.com/real-estate/vermont/LSVT/,https://www.coldwellbanker.com/vermont-real-estate-brokers?src=hp,https://www.sothebysrealty.com/eng/sales/vt-usa
homes for sale in wilmington nc,0,7,9,11,17,6600,65,0.39,0.34,9300000,"informational, transactional",,https://www.homes.com/wilmington-nc/,https://www.century21.com/real-estate/wilmington-nc/LCNCWILMINGTON/,https://www.coldwellbanker.com/for-sale-homes/Wilmington-NC-20795c,https://www.sothebysrealty.com/eng/sales/wilmington-nc-usa
homes for sale murfreesboro tn,0,7,10,33,13,6600,58,0.67,0.37,94,"informational, transactional",,https://www.homes.com/murfreesboro-tn/,https://www.century21.com/real-estate/murfreesboro-tn/LCTNMURFREESBORO/,https://www.coldwellbanker.com/for-sale-homes/Murfreesboro-TN-380c/open-homes_true,https://www.sothebysrealty.com/eng/sales/murfreesboro-tn-usa
homes for sale naples florida,0,9,10,15,14,6600,72,0.71,0.41,9520000,"informational, transactional",,https://www.homes.com/naples-fl/,https://www.century21.com/real-estate/naples-fl/LCFLNAPLES/,https://www.coldwellbanker.com/for-sale-homes/Naples-FL-6025c,https://www.sothebysrealty.com/eng/sales/naples-fl-usa
homes for sale new jersey,0,6,5,42,11,6600,77,0.53,0.32,96,"informational, transactional",,https://www.homes.com/new-jersey/,https://www.century21.com/real-estate/new-jersey/LSNJ/,https://www.coldwellbanker.com/coldwell-banker-realty-_-new-jersey-12677c,https://www.sothebysrealty.com/eng/sales/nj-usa
homes for sale prescott az,0,7,9,12,14,6600,67,0.43,0.4,3770000,"informational, transactional",,https://www.homes.com/prescott-az/,https://www.century21.com/real-estate/prescott-az/LCAZPRESCOTT/,https://www.coldwellbanker.com/for-sale-homes/Prescott-AZ-7244c,https://www.sothebysrealty.com/eng/sales/prescott-az-usa
homes for sale sacramento,0,7,9,16,12,6600,71,1.00,0.35,100,"informational, transactional",,https://www.homes.com/sacramento-ca/,https://www.century21.com/real-estate/sacramento-ca/LCCASACRAMENTO/,https://www.coldwellbanker.com/for-sale-homes/Sacramento-CA-301c,https://www.sothebysrealty.com/eng/sales/sacramento-ca-usa
homes for sale south carolina,0,6,5,22,14,6600,69,0.55,0.34,84600000,"informational, transactional",,https://www.homes.com/south-carolina/,https://www.century21.com/real-estate/south-carolina/LSSC/,https://www.coldwellbanker.com/south-carolina-real-estate-brokers?src=hp,https://www.sothebysrealty.com/eng/sales/sc-usa
houses for sale charlotte nc,0,6,11,21,24,6600,79,0.73,0.41,14900000,"informational, transactional",,https://www.homes.com/charlotte-nc/,https://www.century21.com/real-estate/charlotte-nc/LCNCCHARLOTTE/,https://www.coldwellbanker.com/for-sale-homes/Charlotte-NC-199c,https://www.sothebysrealty.com/eng/sales/charlotte-nc-usa
houses for sale chicago,0,8,9,21,12,6600,80,0.39,0.4,84,"informational, transactional",,https://www.homes.com/chicago-il/,https://www.century21.com/real-estate/chicago-il/LCILCHICAGO/,https://www.coldwellbanker.com/for-sale-homes/Chicago-IL-98c,https://www.sothebysrealty.com/eng/sales/chicago-il-usa
houses for sale columbus ohio,0,8,10,11,14,6600,68,0.64,0.42,14400000,"informational, transactional",,https://www.homes.com/columbus-oh/,https://www.century21.com/real-estate/columbus-oh/LCOHCOLUMBUS/,https://www.coldwellbanker.com/for-sale-homes/Columbus-OH-12172c,https://www.sothebysrealty.com/eng/sales/columbus-oh-usa
houses for sale in fresno ca,0,7,6,13,19,6600,62,0.40,0.35,0,"informational, transactional",,https://www.homes.com/fresno-ca/,https://www.century21.com/real-estate/fresno-ca/LCCAFRESNO/,https://www.coldwellbanker.com/for-sale-homes/Fresno-CA-3387c,https://www.sothebysrealty.com/eng/sales/fresno-ca-usa
houses for sale in greensboro nc,0,7,10,9,31,6600,65,0.31,0.37,6710000,"informational, transactional",,https://www.homes.com/greensboro-nc/,https://www.century21.com/real-estate/greensboro-nc/LCNCGREENSBORO/,https://www.coldwellbanker.com/for-sale-homes/Greensboro-NC-14098c,https://www.sothebysrealty.com/eng/sales/greensboro-nc-usa
houses for sale in greenville sc,0,7,9,8,15,6600,71,0.59,0.44,8950000,"informational, transactional",,https://www.homes.com/greenville-sc/,https://www.century21.com/real-estate/greenville-sc/LCSCGREENVILLE/,https://www.coldwellbanker.com/for-sale-homes/Greenville-SC-14123c,https://www.sothebysrealty.com/eng/sales/greenville-sc-usa
houses for sale in knoxville tn,0,7,9,10,12,6600,68,0.47,0.38,6770000,"informational, transactional",,https://www.homes.com/knoxville-tn/,https://www.century21.com/real-estate/knoxville-tn/LCTNKNOXVILLE/,https://www.coldwellbanker.com/for-sale-homes/Knoxville-TN-15350c,https://www.sothebysrealty.com/eng/sales/knoxville-tn-usa
houses for sale in louisville ky,0,7,9,19,17,6600,74,0.54,0.36,98,"informational, transactional",,https://www.homes.com/louisville-ky/,https://www.century21.com/real-estate/louisville-ky/LCKYLOUISVILLE/,https://www.coldwellbanker.com/for-sale-homes/Louisville-KY-5225c,https://www.sothebysrealty.com/eng/sales/louisville-ky-usa
houses for sale in massachusetts,0,8,4,28,12,6600,68,0.46,0.33,46700000,"informational, transactional",,https://www.homes.com/massachusetts/,https://www.century21.com/real-estate/massachusetts/LSMA/,https://www.coldwellbanker.com/for-sale-homes/Cape-Cod-MA-165155c,https://www.sothebysrealty.com/eng/sales/ma-usa
houses for sale in michigan,0,6,4,32,14,6600,71,0.39,0.37,62100000,"informational, transactional",,https://www.homes.com/michigan/,https://www.century21.com/real-estate/michigan/LSMI/,https://www.coldwellbanker.com/for-sale-homes/Michigan-City-IN-16475c,https://www.sothebysrealty.com/eng/sales/mi-usa
houses for sale in nj,0,8,5,36,12,6600,85,0.53,0.35,66,"informational, transactional",,https://www.homes.com/new-jersey/,https://www.century21.com/real-estate/new-jersey/LSNJ/,https://www.coldwellbanker.com/for-sale-homes/Hamilton-NJ-3827c,https://www.sothebysrealty.com/eng/sales/nj-usa
houses for sale in orlando florida,0,6,10,16,14,6600,78,0.50,0.47,15300000,"informational, transactional",,https://www.homes.com/orlando-fl/,https://www.century21.com/real-estate/orlando-fl/LCFLORLANDO/,https://www.coldwellbanker.com/for-sale-homes/Orlando-FL-6587c,https://www.sothebysrealty.com/eng/sales/orlando-fl-usa
houses for sale in pa,0,7,6,65,16,6600,73,0.45,0.36,84,"informational, transactional",,https://www.homes.com/pennsylvania/,https://www.century21.com/real-estate/pennsylvania/LSPA/?pt=1,https://www.coldwellbanker.com/property/link/M-700849-PA_LVAR/detail,https://www.sothebysrealty.com/eng/sales/pa-usa
houses for sale in pennsylvania,0,7,6,96,11,6600,68,0.45,0.36,42300000,"informational, transactional",,https://www.homes.com/pennsylvania/,https://www.century21.com/real-estate/pennsylvania/LSPA/?pt=1,https://www.coldwellbanker.com/,https://www.sothebysrealty.com/eng/sales/pa-usa
houses for sale in ri,0,10,4,19,11,6600,68,0.31,0.29,20100000,"informational, transactional",,https://www.homes.com/rhode-island/,https://www.century21.com/real-estate/rhode-island/LSRI/,https://www.coldwellbanker.com/for-sale-homes/Cranston-RI-12350c,https://www.sothebysrealty.com/eng/sales/ri-usa
houses for sale in san diego,0,6,7,20,15,6600,72,0.96,0.38,35500000,"informational, transactional",,https://www.homes.com/san-diego-ca/,https://www.century21.com/real-estate/san-diego-ca/LCCASANDIEGO/,https://www.coldwellbanker.com/for-sale-homes/San-Diego-CA-246c,https://www.sothebysrealty.com/eng/sales/san-diego-ca-usa
houses for sale in virginia,0,5,6,47,12,6600,70,0.67,0.35,82400000,"informational, transactional",,https://www.homes.com/virginia/,https://www.century21.com/real-estate/virginia/LSVA/,https://www.coldwellbanker.com/for-sale-homes/Virginia-Beach-VA-434c,https://www.sothebysrealty.com/eng/sales/va-usa
houses for sale knoxville tn,0,7,9,10,13,6600,68,0.47,0.38,6770000,"informational, transactional",,https://www.homes.com/knoxville-tn/,https://www.century21.com/real-estate/knoxville-tn/LCTNKNOXVILLE/,https://www.coldwellbanker.com/for-sale-homes/Knoxville-TN-15350c,https://www.sothebysrealty.com/eng/sales/knoxville-tn-usa
houses for sale louisville ky,0,7,9,15,19,6600,75,0.54,0.36,93,"informational, transactional",,https://www.homes.com/louisville-ky/,https://www.century21.com/real-estate/louisville-ky/LCKYLOUISVILLE/,https://www.coldwellbanker.com/for-sale-homes/Louisville-KY-5225c,https://www.sothebysrealty.com/eng/sales/louisville-ky-usa
houses for sale new jersey,0,8,5,26,11,6600,77,0.53,0.35,93,"informational, transactional",,https://www.homes.com/new-jersey/,https://www.century21.com/real-estate/new-jersey/LSNJ/,https://www.coldwellbanker.com/coldwell-banker-realty-_-new-jersey-12677c,https://www.sothebysrealty.com/eng/sales/nj-usa
houses for sale san diego,0,6,7,16,15,6600,72,0.96,0.38,37000000,"informational, transactional",,https://www.homes.com/san-diego-ca/,https://www.century21.com/real-estate/san-diego-ca/LCCASANDIEGO/,https://www.coldwellbanker.com/for-sale-homes/San-Diego-CA-246c,https://www.sothebysrealty.com/eng/sales/san-diego-ca-usa
houses for sell in lexington ky,0,6,8,11,14,6600,68,0.46,0.28,98,"informational, transactional",,https://www.homes.com/lexington-ky/,https://www.century21.com/real-estate/lexington-ky/LCKYLEXINGTON/,https://www.coldwellbanker.com/for-sale-homes/Lexington-KY-22727c,https://www.sothebysrealty.com/eng/sales/lexington-ky-usa
houston homes for sale,0,7,9,31,14,6600,80,0.77,0.37,81,"informational, transactional",,https://www.homes.com/houston-tx/,https://www.century21.com/real-estate/houston-tx/LCTXHOUSTON/,https://www.coldwellbanker.com/for-sale-homes/Houston-TX-4206c,https://www.sothebysrealty.com/eng/sales/houston-tx-usa
idaho homes for sale,0,9,8,24,13,6600,74,0.54,0.32,32600000,"informational, transactional",,https://www.homes.com/idaho/houses-for-sale/,https://www.century21.com/property-search-map-Idaho-SID,https://www.coldwellbanker.com/for-sale-homes/Boise-ID-21214c,https://www.sothebysrealty.com/eng/sales/id-usa
idaho real estate,0,95,8,26,33,6600,76,0.54,0.24,72900000,informational,,https://www.homes.com/sitemap/idaho/,https://www.century21.com/property-search-map-Idaho-SID,https://www.coldwellbanker.com/idaho-real-estate-brokers?src=hp,https://www.sothebysrealty.com/eng/sales/id-usa
land for sale mn,0,23,12,26,34,6600,58,0.16,0.32,105000000,transactional,,https://www.homes.com/wright-county-mn/land-for-sale/,https://www.century21.com/real-estate/minnesota/LSMN/?pt=4,https://www.coldwellbanker.com/for-sale-homes/Minneapolis-MN-5766c/propertytype_LAND,https://www.sothebysrealty.com/eng/sales/mn-usa
land for sale tennessee,0,24,18,69,35,6600,66,0.28,0.33,97,transactional,,https://www.homes.com/maury-county-tn/land-for-sale/,https://www.century21.com/real-estate/tennessee/LSTN/?pt=4&s=20,https://www.coldwellbanker.com/tennessee-real-estate-brokers,https://www.sothebysrealty.com/eng/sales/tn-usa
